chembl_id;organism;canonical_smiles;AUC /ng.hr.mL-1
CHEMBL1940255;Mus musculus;COc1cc(Sc2c(-c3cc[nH]c3)[nH]c3ccccc23)cc(OC)c1OC;9721.92
CHEMBL1939592;Rattus norvegicus;CCC(CC)c1cc(C)n2nc(-c3cnc(OC(F)F)cc3C)n(C)c(=O)c12;70.2
CHEMBL1939492;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@@H](NC(=O)N2CCCC2)CC3(C)C)ncc1Cl;5548000000.0
CHEMBL1939491;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)[C@H](NC(=O)N2CCCC2)CC3(C)C)ncc1Cl;3460000000.0
CHEMBL1939490;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)N2CCCC2)CC3(C)C)ncc1Cl;4662000000.0
CHEMBL1939485;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)OC)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F;987000000.0
CHEMBL1939484;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)N2CCCC2)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F;2631000000.0
CHEMBL1939483;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)COC)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F;497000000.0
CHEMBL1939482;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(C)=O)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F;48000000.0
CHEMBL1939481;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)CN(C)C)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F;825000000.0
CHEMBL1939379;Mus musculus;Cc1cc(C)c2cc1C(=O)NCCCNC(=O)CCSc1cc-2nc(N)n1;6420.0
CHEMBL1939369;Mus musculus;CSc1nc(N)nc(-c2ccc3c4c(cc(Cl)cc24)COC3)n1;7650.0
CHEMBL1939321;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(N)CC3(C)C)ncc1Cl;787000000.0
CHEMBL1939320;Rattus norvegicus;CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)C(F)(F)F)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F;606000000.0
CHEMBL1939222;Mus musculus;O=c1cc(COc2cc(Cl)cc(Cl)c2)[nH][nH]1;42.0
CHEMBL1939174;Rattus norvegicus;O=C1CC(=O)CC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1;1764.0
CHEMBL1938952;Sus scrofa;COc1ccncc1C(=O)NC(=O)Nc1ccc(-c2ccccc2)c(C(F)(F)F)c1;13000.0
CHEMBL1938949;Rattus norvegicus;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)n2)c(=O)c2cnccc21;12000.0
CHEMBL1938940;Sus scrofa;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2cnccc21;31000.0
CHEMBL1938937;Rattus norvegicus;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccccc21;5800.0
CHEMBL1938829;Mus musculus;O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc3cc(F)c(C(F)(F)P(=O)(O)O)cc3n2)cc1;146660.0
CHEMBL1938828;Mus musculus;O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc3cc(F)c(C(F)(F)P(=O)(O)O)cc3c2)cc1;137070.0
CHEMBL1938433;Mus musculus;O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccccc3)CC1)O2)NO;847.0
CHEMBL1935601;Rattus norvegicus;O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)NCC3;974.0
CHEMBL1935599;Rattus norvegicus;O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)NCC3;368.0
CHEMBL1935594;Rattus norvegicus;CC1(C)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21;149.0
CHEMBL1935587;Rattus norvegicus;CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OC[C@@H](C)Cc3ccc(Cl)cc3)ccc21.Cl;5500.0
CHEMBL1935584;Rattus norvegicus;CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OC[C@@H](C)Cc3ccc(F)cc3)ccc21.Cl;2600.0
CHEMBL1935576;Rattus norvegicus;CC1=C(CN2CC(C(=O)O)C2)CCc2cc(OCCCc3ccc(F)cc3)ccc21.Cl;5700.0
CHEMBL1935538;Rattus norvegicus;Cc1ccc(C)c(COc2cc(NC(=O)c3ccc4c(c3)OCO4)ccc2N(C)S(C)(=O)=O)c1;16277.0
CHEMBL1935426;Rattus norvegicus;O=S1(=O)CCC(COc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;713.0
CHEMBL1935425;Rattus norvegicus;O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;1791.0
CHEMBL1935416;Rattus norvegicus;CS(=O)(=O)CCCOc1ccc2c(c1)CCC1(CCN(C3CCC3)CC1)O2;586.0
CHEMBL1935291;Mus musculus;CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3nccs3)cc12)C(=O)O;20317.0
CHEMBL1935114;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C(C)(C)C2)cc1;837.0
CHEMBL1935111;Rattus norvegicus;CC1CC(=O)NN=C1c1ccc(OCCCN2CCC[C@H]2C)cc1;1327.0
CHEMBL1935100;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)CC2)cc1;1828.0
CHEMBL1935080;Rattus norvegicus;CC[C@@H](C1=N[C@H]2CC(=O)O[C@@]2(COc2c(F)c(F)cc(F)c2F)O1)n1cccc(NC(=O)OC)c1=O;1660.0
CHEMBL1935078;Rattus norvegicus;CC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F)n1cccc(NC(=O)OC)c1=O;860.0
CHEMBL1934835;Rattus norvegicus;CC(=O)Nc1cccc(C2CCN(CCCn3nc(-c4ccc(F)c(F)c4)c4ccccc4c3=O)CC2)c1;1000.0
CHEMBL1934626;Rattus norvegicus;Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)c(F)c1;361.0
CHEMBL1934446;Mus musculus;Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1Cc1cnc(Cl)c(CO)c1;19200.0
CHEMBL1934353;Rattus norvegicus;CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CCN(CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O;832.0
CHEMBL1934334;Mus musculus;COc1cc(C2CCN(CC(N)=O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1;7552.0
CHEMBL1934205;Rattus norvegicus;COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cccc(OC)c4nc3OC)CC2)c1;2720.0
CHEMBL1934204;Rattus norvegicus;COc1nc2c(OC)cccc2nc1NC(=O)N1CCN(c2cc(C)cc(C)c2)CC1;4070.0
CHEMBL1934203;Rattus norvegicus;COc1cc(OC)cc(N2CCN(C(=O)Nc3nc4cccc(C)c4nc3OC)CC2)c1;1240.0
CHEMBL1933938;Mus musculus;CC(C)(N)CNC(=O)c1c(Nc2ccc(I)cc2F)sc2c1CC(C)(C)CNC2=O;1239.0
CHEMBL1933347;Mus musculus;COc1ccc(-c2nc(Nc3cccc(NC(=O)N4CCCC4)c3)nc3[nH]cnc23)cc1;79000.0
CHEMBL193240;Rattus norvegicus;O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1;449.43
CHEMBL1929551;Rattus norvegicus;Cc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=S)N2CCSCCCC(=O)O)c1;29.9
CHEMBL1929550;Rattus norvegicus;COCc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=S)N2CCCCCCC(=O)O)c1;20.6
CHEMBL1929544;Rattus norvegicus;COCc1cccc(C[C@H](O)/C=C/[C@H]2CSC(=O)N2CCSCCCC(=O)O)c1;6.1
CHEMBL1929542;Rattus norvegicus;O=C(O)CCCSCCN1C(=O)SC[C@@H]1/C=C/[C@@H](O)Cc1cccc(C(F)(F)F)c1;14.6
CHEMBL1929541;Rattus norvegicus;CCCc1cccc(C[C@H](O)/C=C/[C@H]2CSC(=O)N2CCSCCCC(=O)O)c1;17.7
CHEMBL1929540;Rattus norvegicus;CCc1cccc(C[C@H](O)/C=C/[C@H]2CSC(=O)N2CCSCCCC(=O)O)c1;19.5
CHEMBL1929539;Rattus norvegicus;O=C(O)CCCSCCN1C(=O)SC[C@@H]1/C=C/[C@@H](O)Cc1ccccc1;4.0
CHEMBL1929533;Rattus norvegicus;O=C(O)CCCSCCN1C(=O)OC[C@@H]1/C=C/[C@@H](O)Cc1cccc(C(F)(F)F)c1;16.7
CHEMBL1929530;Rattus norvegicus;Cc1cccc(C[C@H](O)/C=C/[C@H]2COC(=O)N2CCSCCCC(=O)O)c1;16.1
CHEMBL1929388;Rattus norvegicus;Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)c(C)n2n1.Cl;1111.0
CHEMBL1929387;Rattus norvegicus;Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1.Cl;1160.0
CHEMBL1929039;Rattus norvegicus;Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2;3829.0
CHEMBL1927165;Rattus norvegicus;COc1ccc2ncc(F)c([C@@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1;720.0
CHEMBL1927157;Rattus norvegicus;Cl.O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccn1)C3;11819.0
CHEMBL1927147;Rattus norvegicus;Cl.O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccc1)C3;41430.0
CHEMBL1926763;Rattus norvegicus;COc1ccc2nccc(NC(=O)[C@]3(O)CC[C@@H](NCc4cc5c(cn4)OCCO5)CC3)c2n1;340.0
CHEMBL1923806;Mus musculus;CCSS/C(CCOC(=O)[C@@H](C)c1ccc2cc(OC)ccc2c1)=C(/C)N(C=O)CC(=O)OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O;215236.0
CHEMBL1923805;Mus musculus;COc1ccc2cc([C@H](C)C(=O)OCC/C(SSC(C)C)=C(\C)N(C=O)CC(=O)OC[C@H]3O[C@H](O)[C@H](O)[C@@H](O)[C@@H]3O)ccc2c1;269757.33
CHEMBL1923804;Mus musculus;COc1ccc2cc([C@H](C)C(=O)OCC/C(SSCc3ccccc3)=C(\C)N(C=O)CC(=O)OC[C@H]3O[C@H](O)[C@H](O)[C@@H](O)[C@@H]3O)ccc2c1;222481.17
CHEMBL1923803;Mus musculus;COc1ccc2cc([C@H](C)C(=O)OCC/C(SSCc3ccccc3)=C(\C)N(C)C=O)ccc2c1;147245.0
CHEMBL1923802;Mus musculus;COc1ccc2cc([C@H](C)C(=O)OC[C@H]3O[C@H](O)[C@H](O)[C@@H](O)[C@@H]3O)ccc2c1;172554.5
CHEMBL1923729;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)c2)cc1;867.0
CHEMBL1923022;Mus musculus;CS(=O)(=O)O.O=C(CCO)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;3411.0
CHEMBL1923021;Mus musculus;CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;2497.0
CHEMBL1923020;Mus musculus;CN(CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)C(=O)CO;1843.0
CHEMBL1923019;Mus musculus;O=C(CO)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;680.0
CHEMBL1923018;Mus musculus;N#Cc1cc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2n1CCOCCO;4425.0
CHEMBL1923017;Mus musculus;Cc1cc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2n1CCOCCO;1607.0
CHEMBL1923016;Mus musculus;O=S(=O)(CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;2080.0
CHEMBL1923015;Mus musculus;[O-][S+](CCO)CCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;2272.0
CHEMBL1923014;Mus musculus;OCCSCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;284.0
CHEMBL1923013;Mus musculus;OCCNCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;2476.0
CHEMBL1923012;Mus musculus;OCCCCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;856.0
CHEMBL1923011;Mus musculus;OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(OC(F)(F)F)c4)c(Cl)c3)c21;3342.0
CHEMBL1923010;Mus musculus;OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;3324.0
CHEMBL1923009;Mus musculus;OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21;2633.0
CHEMBL1923008;Mus musculus;OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(OC(F)(F)F)c4)c(Cl)c3)c21;11546.0
CHEMBL1923007;Mus musculus;OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;6381.0
CHEMBL1923006;Mus musculus;OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21;1882.0
CHEMBL1923004;Mus musculus;Cn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21;4545.0
CHEMBL1922976;Rattus norvegicus;Cn1cc(/C=C2\C(=O)NN=C2c2nccs2)c2c(OCc3ccccc3)cccc21;13.0
CHEMBL1922823;Mus musculus;NC(=O)C(NC1CCC(c2c[nH]c3ccccc23)CC1)C1CCN(C(=O)/C=C/c2cc(F)cc(F)c2)CC1;2419.0
CHEMBL1922675;Rattus norvegicus;Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)[O-])n3Cc2ccc(-c3ccc(F)cn3)cc2)nc1.[Na+];77000.0
CHEMBL1922674;Rattus norvegicus;Cc1ccc(COc2ccc3c(c2)c(SC(C)(C)C)c(CC(C)(C)C(=O)[O-])n3Cc2ccc(-c3ccc(C)cn3)cc2)nc1.[Na+];26000.0
CHEMBL1922673;Rattus norvegicus;CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)[O-])c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1.[Na+];26000.0
CHEMBL1922405;Rattus norvegicus;O=c1[nH]ccc2c(Cc3nnc4ccc(-c5ccccc5)nn34)cccc12;11200.0
CHEMBL1922345;Rattus norvegicus;COc1ccc(C(=O)Nc2cccc(O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1.O=C(O)/C=C\C(=O)O;1291.8
CHEMBL1922344;Rattus norvegicus;COc1ccc(C(=O)Nc2cccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2NC(=O)c2ccc(N3CCCN(C)CC3)cc2)cc1;38539.2
CHEMBL1922270;Rattus norvegicus;C[C@H]1c2c([nH]c3ccc(C(F)(F)F)cc23)C[C@H]2CCN(CCCC3CCOCC3)C[C@@H]21;4078.0
CHEMBL1921965;Rattus norvegicus;Cl.O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1;3225.0
CHEMBL1921964;Rattus norvegicus;Cl.O=C(Nc1ccc(N2C(=O)CC3(CCCCC3)C2=O)c(Cl)c1)c1ccccn1;346.0
CHEMBL1921963;Rattus norvegicus;Cl.O=C(Nc1ccc(N2C(=O)[C@H]3[C@H]4C=C[C@H](C4)[C@H]3C2=O)c(Cl)c1)c1ccccn1;4354.0
CHEMBL1921847;Rattus norvegicus;Cc1cc(C)cc([C@@H]2CCCN2Cc2ccc(Oc3ccc(C(N)=O)cc3F)cc2)c1;466.0
CHEMBL1917797;Mus musculus;CC(C)c1ccc(S(C)(=O)=O)cc1C#Cc1cc(C#N)ccc1OCC(=O)O;151.0
CHEMBL1917796;Mus musculus;CCCS(=O)(=O)c1ccc(C)c(C#Cc2cc(C#N)ccc2OCC(=O)O)c1;1368.0
CHEMBL1917628;Mus musculus;O=C(O)COc1ccc(Cl)cc1C#Cc1ccc2c(c1)S(=O)(=O)c1ccccc1-2;30942.0
CHEMBL1917610;Mus musculus;COCCNS(=O)(=O)c1ccc(C)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;831.0
CHEMBL1917607;Mus musculus;Cc1ccc(S(=O)(=O)N2CCOCC2)cc1C#Cc1cc(Cl)ccc1OCC(=O)O;1225.0
CHEMBL1917598;Mus musculus;CN(C)S(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;4880.0
CHEMBL1917595;Mus musculus;CC(C)S(=O)(=O)c1ccc(Cl)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;4889.0
CHEMBL1917594;Mus musculus;CCCS(=O)(=O)c1ccc(Cl)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;5795.0
CHEMBL1917593;Mus musculus;CC(C)S(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;18691.0
CHEMBL1917592;Mus musculus;CCCS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;6143.0
CHEMBL1917584;Mus musculus;CCCS(=O)(=O)c1ccc(C)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;3685.0
CHEMBL1917582;Mus musculus;CC(C)c1ccc(S(C)(=O)=O)cc1C#Cc1cc(Cl)ccc1OCC(=O)O;2652.0
CHEMBL1917580;Mus musculus;CS(=O)(=O)c1ccc(Cl)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;1393.0
CHEMBL1917579;Mus musculus;CS(=O)(=O)c1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;3237.0
CHEMBL1917578;Mus musculus;Cc1ccc(S(C)(=O)=O)cc1C#Cc1cc(Cl)ccc1OCC(=O)O;1801.0
CHEMBL1917575;Mus musculus;CCCS(=O)(=O)c1cccc(C#Cc2cc(Cl)ccc2OCC(=O)O)c1;5758.0
CHEMBL1917468;Mus musculus;C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)n2)cc1;1733.0
CHEMBL1917464;Rattus norvegicus;C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(C)n2)cc1;28.0
CHEMBL1917254;Rattus norvegicus;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nc2ccccc2s1;7.0
CHEMBL1917244;Rattus norvegicus;C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CSc1nc2ccccc2s1;1218.0
CHEMBL1916897;Mus musculus;Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12;1125.0
CHEMBL1916891;Mus musculus;Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12;510.0
CHEMBL1916559;Rattus norvegicus;O=C(O)CCC(=O)N1CCc2cc(-c3noc(-c4cc(C(F)(F)F)cc(C(F)(F)F)c4)n3)ccc21;16020.0
CHEMBL1916542;Mus musculus;COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1;470.0
CHEMBL1916399;Mus musculus;N#Cc1cc(OC(F)(F)F)cc(-c2nc(-c3ccc4c(c3)CCN4C(=O)CCC(=O)O)no2)c1;20200.0
CHEMBL1916398;Mus musculus;Cc1cc(C)cc(NC(=O)c2cnn(-c3ccc(C(C)C)cc3)c2C2CCNCC2)c1;47158.0
CHEMBL1916224;Rattus norvegicus;CCOC(=O)N1CCC(N2CCC[C@@H](NC(=O)c3ccccc3C)C2)CC1;1100.0
CHEMBL1916210;Mus musculus;O=C1[C@H](N(CCN2CCOCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O;1831.0
CHEMBL1916129;Rattus norvegicus;COc1cc(OC(F)F)cc2c1nc(C)c1c(C)nc(-c3cccnc3C)n12;4400.0
CHEMBL1916123;Rattus norvegicus;COc1cc(OC)c2nc(C)c3c(C)nc(-c4cnccc4C)n3c2c1;3279.0
CHEMBL1916113;Rattus norvegicus;COc1cc(F)cc2c1nc(C)c1c(C)nc(-c3ccncc3C)n12;3638.0
CHEMBL1916091;Rattus norvegicus;COc1ccc2nc(C)c3c(C)nc(-c4cnccc4C)n3c2n1;747.0
CHEMBL1916050;Rattus norvegicus;O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O;1226.0
CHEMBL1915910;Rattus norvegicus;COc1ccc2nc(C)c3c(C)nc(-c4c(C)nn(C)c4C)n3c2n1;4128.0
CHEMBL1915863;Rattus norvegicus;Cc1cc(OC[C@@H]2CN(C)c3ccccc3O2)cc(C)c1C(=O)Nc1cc(C(C)(C)C(=O)O)ccc1Cl;9520.0
CHEMBL1915856;Rattus norvegicus;Cc1cc(OC[C@@H]2CN(C)c3ccccc3O2)cc(C)c1C(=O)Nc1cc(CC(=O)O)ccc1Cl;11300.0
CHEMBL1915815;Rattus norvegicus;CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(N5CCOC5=O)nc4)cc3OC[C@@H]12;136000.0
CHEMBL1915619;Rattus norvegicus;CC(=O)NC[C@@H]1OC(=O)N2c3ccc(-c4ccc(C#N)nc4)cc3OC[C@@H]12;66000.0
CHEMBL1914990;Rattus norvegicus;CC(C)N(/C(Cc1ccc([N+](=O)[O-])cc1)=N/P(=O)(Oc1ccccc1)Oc1ccccc1)C(C)C;1900.0
CHEMBL1914903;Rattus norvegicus;COc1cc(OC)nc(NCCCn2c3c(c4cc(C(=O)N(C)C)ccc42)CCCC3)n1;41.0
CHEMBL1914902;Rattus norvegicus;CNC(=O)c1ccc2c(c1)c1c(n2CCCNc2nc(OC)cc(OC)n2)CCCC1;45.0
CHEMBL1914901;Rattus norvegicus;COc1cc(OC)nc(NCCCn2c3c(c4cc(C(=O)OC(C)C)ccc42)CCCC3)n1;896.0
CHEMBL1914878;Rattus norvegicus;COC(=O)c1ccc2c(c1)c1c(n2CCCNc2nc(OC)cc(OC)n2)CCCC1;521.0
CHEMBL1914852;Rattus norvegicus;CC(=O)N1CCc2ccc(C(=O)CCCN3CCC(c4ccc(Cl)cc4)CC3)cc2C1;3400.0
CHEMBL1914743;Rattus norvegicus;O=S(=O)(Nc1cc(-c2ccc3ncc(N4CCOCC4)nc3c2)cnc1Cl)c1ccc(F)cc1;29560.0
CHEMBL1914742;Rattus norvegicus;CC(C)N1CCN(c2cnc3ccc(-c4cnc(Cl)c(NS(=O)(=O)c5ccc(F)cc5)c4)cc3n2)CC1;10750.0
CHEMBL1914735;Rattus norvegicus;O=S(=O)(Nc1cc(-c2ccc3ncc(NCCN4CCCCC4)nc3c2)cnc1Cl)c1ccc(F)cc1;271.0
CHEMBL1914727;Rattus norvegicus;O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccncc4)c3c2)cnc1Cl)c1ccc(F)cc1;14700.0
CHEMBL1914726;Rattus norvegicus;O=S(=O)(Nc1cc(-c2ccc3nccc(-c4cccnc4)c3c2)cnc1Cl)c1ccc(F)cc1;5630.0
CHEMBL1914637;Rattus norvegicus;CCS(=O)(=O)N1CCc2ccc(C(=O)CCCN3CCC(c4ccc(Cl)cc4)CC3)cc2CC1;180.0
CHEMBL1914629;Rattus norvegicus;CC(=O)N1CCc2ccc(C(=O)CCCN3CCC(c4ccc(Cl)cc4)CC3)cc2CC1;1350.0
CHEMBL191334;Mus musculus;COc1ccc(C2=N[C@@H](c3ccc(Cl)cc3)[C@@H](c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1;65000.0
CHEMBL1911664;Rattus norvegicus;CC(C)(C[C@@](O)(Cc1cc2ccc(C#N)cc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2;4850.0
CHEMBL1911538;Rattus norvegicus;Cc1c(COc2cc(OCCC(C)(C)O)ccn2)[nH]c2ccccc2c1=O;897.0
CHEMBL1911525;Mus musculus;Cc1c(COc2cccc(OCC3CCOCC3)c2)[nH]c2ccccc2c1=O;526.0
CHEMBL1911368;Rattus norvegicus;COc1cc2c(CNS(=O)(=O)C(F)(F)F)cnc(C(=O)c3cccc(OC(C)C)c3)c2cc1OC;238800.0
CHEMBL1911341;Rattus norvegicus;Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1;961.0
CHEMBL1911338;Rattus norvegicus;Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1;3372.0
CHEMBL1911333;Rattus norvegicus;Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCN(S(C)(=O)=O)CC3)c2)[nH]1;1030.0
CHEMBL1911272;Rattus norvegicus;CN(C)C(=O)c1ccc(-c2ccc3c(n2)Oc2ccccc2[C@H]3C(C)(C)C(=O)Nc2nncs2)cc1F;20186.0
CHEMBL1911194;Rattus norvegicus;Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCOCC3)c2)[nH]1;4063.0
CHEMBL1910035;Rattus norvegicus;Cc1ccc([C@@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1;655.0
CHEMBL1910034;Rattus norvegicus;Cc1ccc([C@H](c2ccc(Cl)cc2Cl)N2CCN(C(=O)NC3CCCCC3)CC2)cc1;695.0
CHEMBL191;Rattus norvegicus;CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;74800.0
