chembl_id;organism;canonical_smiles;PPB /%
CHEMBL2087462;Rattus norvegicus;O=C(NOC[C@H](O)CO)c1ccc2cnsc2c1Nc1ccc(I)cc1F;99.2
CHEMBL2087079;Rattus norvegicus;O=C(NOCCO)c1ccc2[nH]ncc2c1Nc1ccc(Br)cc1F;96.5
CHEMBL2087078;Mus musculus;C[C@H](O)CONC(=O)c1oc2c(F)cncc2c1Nc1ccc(I)cc1F;98.4
CHEMBL2087076;Rattus norvegicus;O=C(NOCCO)c1ccc2[nH]ncc2c1Nc1ccc(I)cc1F;97.0
CHEMBL2086650;Mus musculus;CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1;3.3
CHEMBL2086649;Mus musculus;CC(C)(C)OC(=O)N1CCN(c2ncc(-c3ccc(OCC#N)cc3)cn2)CC1;0.1
CHEMBL207881;Rattus norvegicus;O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1;99.6
CHEMBL2070230;Rattus norvegicus;CC(C)(C(=O)N1CCC(c2c[nH]c3ncccc23)C1)c1ccc(Cl)cc1;94.0
CHEMBL2070227;Rattus norvegicus;O=C(N1CCC(c2c[nH]c3ncccc23)C1)C1(c2ccccc2)CC1;91.0
CHEMBL207004;Rattus norvegicus;CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(N)=O)cc3)CC2)c2ccc(C)c(Cl)c2)CC1;53.0
CHEMBL2069850;Rattus norvegicus;N[C@@H](CC(=O)N1CCN(C(=O)c2ccccn2)CC1)Cc1cc(F)c(F)cc1F;44.3
CHEMBL2069398;Rattus norvegicus;Cc1cccc(-c2noc(C3CC(=O)N(c4ccc(F)cc4)C3)n2)c1;99.7
CHEMBL2063869;Mus musculus;CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1)C1CCCCC1;88.0
CHEMBL206335;Oryctolagus cuniculus;CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1;93.0
CHEMBL2057269;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;39.0
CHEMBL2057268;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;41.0
CHEMBL2057267;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCCOCCOCCOCCOCCOCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;30.0
CHEMBL2057266;Rattus norvegicus;COCCOCCOCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;11.0
CHEMBL2057265;Rattus norvegicus;CCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;13.0
CHEMBL2057264;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;3.0
CHEMBL2057263;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCCOCCOCCOCCOCCOCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;1.0
CHEMBL2057262;Rattus norvegicus;COCCOCCOCCOCCCNc1nc(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)c(NCCCOCCOCCOCCOC)nc1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC;0.0
CHEMBL2057261;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c1nc(N)c(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)nc1N;5.0
CHEMBL2057260;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c1nc(N)c(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)nc1N;0.0
CHEMBL2057259;Rattus norvegicus;COCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c1nc(N)c(C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOC)nc1N;0.0
CHEMBL2057258;Rattus norvegicus;COCCOCCOCCOCCNC(=O)c1nc(N)c(C(=O)NCCOCCOCCOCCOC)nc1N;0.0
CHEMBL205172;Rattus norvegicus;CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1C[C@H](C)CN(S(=O)(=O)c2ccccn2)CC1=O;95.6
CHEMBL2047879;Mus musculus;Nc1ncnc2c(C(=O)Nc3c(Cl)ccc(NS(=O)(=O)CCCF)c3F)csc12;97.0
CHEMBL2047876;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2csc3c(N)ncnc23)c1F;98.4
CHEMBL2047873;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(NC(=O)c2cccc3c(N)ncnc23)c1F;98.5
CHEMBL2047300;Mus musculus;Cc1ccccc1C(=O)Nc1cccc(NC(=O)CC(C)C)c1;83.0
CHEMBL2047299;Mus musculus;CC(C)CC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1;87.0
CHEMBL2047298;Mus musculus;CCC(C)(C)C(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1;91.0
CHEMBL2047297;Mus musculus;CCCCNc1cccc(NC(=O)c2ccccc2Br)c1;96.0
CHEMBL2047295;Mus musculus;CCS(=O)(=O)N1CCCc2ccc(NC(=O)c3ccccc3Br)cc21;96.0
CHEMBL2047294;Mus musculus;CC(=O)N1CCCc2ccc(NC(=O)c3ccccc3Br)cc21;89.0
CHEMBL2047293;Mus musculus;O=C(Nc1cccc(N2CCCS2(=O)=O)c1)c1ccccc1Br;76.0
CHEMBL2047292;Mus musculus;O=C(Nc1cccc(N2CCCCC2=O)c1)c1ccccc1Br;72.0
CHEMBL2047291;Mus musculus;CN(C(=O)c1ccccc1Br)c1cccc(NC(=O)C2CCCC2)c1;90.0
CHEMBL2047289;Mus musculus;CCCC(=O)N(C)c1cccc(NC(=O)c2ccccc2Br)c1;85.0
CHEMBL2047287;Mus musculus;CCS(=O)(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1;69.0
CHEMBL2047286;Mus musculus;CCOC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1;87.0
CHEMBL2043325;Mus musculus;COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1;98.3
CHEMBL2043168;Rattus norvegicus;COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1;98.4
CHEMBL2042829;Rattus norvegicus;CCN1C(=O)CCCc2c1ccc(Nc1ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n1)c2OC;92.0
CHEMBL2042692;Rattus norvegicus;O=C(O)c1cc(CN2CCN(c3ccc(C(F)(F)F)cc3)CC2)c2ccccn2c1=O;96.6
CHEMBL2042691;Rattus norvegicus;O=C(O)c1cc(CN2CCN(c3ccc(Br)cc3)CC2)c2ccccn2c1=O;96.1
CHEMBL2042689;Rattus norvegicus;O=C(O)c1cc(CN2CCN(c3ccccc3)C(=O)C2)c2ccccn2c1=O;38.0
CHEMBL2042688;Rattus norvegicus;O=C(O)c1cc(CN2CCN(c3ccccc3)CC2)c2ccccn2c1=O;63.1
CHEMBL2042537;Rattus norvegicus;O=C(O)c1cc(Cc2ccc(-c3ccccn3)cc2)c2ccccn2c1=O;100.0
CHEMBL2042536;Rattus norvegicus;O=C(O)c1cc(Cc2ccc(-c3cccnc3)cc2)c2ccccn2c1=O;98.5
CHEMBL2042534;Rattus norvegicus;O=C(O)c1cc(Cc2ccc(Cl)cc2)c2ccccn2c1=O;100.0
CHEMBL2042533;Rattus norvegicus;O=C(O)c1cc(Cc2ccccc2)c2ccccn2c1=O;100.0
CHEMBL2041193;Rattus norvegicus;Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3ccncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1;95.6
CHEMBL2041192;Rattus norvegicus;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(C(=O)O)cc3)cc1)C(=O)N2c1ccncn1;98.1
CHEMBL2041191;Rattus norvegicus;Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cn1;78.8
CHEMBL2041190;Rattus norvegicus;Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1;85.8
CHEMBL2041181;Mus musculus;COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4C)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1;88.5
CHEMBL2041180;Mus musculus;COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)O)cc4)nc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1;93.8
CHEMBL2041170;Mus musculus;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccc(N4CCOCC4)cc3)cc1)C(=O)N2c1cc(O)ncn1;94.8
CHEMBL2037493;Rattus norvegicus;Cc1ccc([C@H](C(=O)N2CCCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cn1;70.0
CHEMBL2037492;Rattus norvegicus;Cc1ccc([C@H](C(=O)N2CCOCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cn1;62.0
CHEMBL2037491;Rattus norvegicus;Cc1ccc([C@H](C(=O)N(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cn1;86.0
CHEMBL2037490;Rattus norvegicus;CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(N(C)C)nc1;71.0
CHEMBL2037489;Rattus norvegicus;CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(N(C)C)nc1;82.0
CHEMBL2037488;Rattus norvegicus;CC(C)C[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(O)nc1;37.0
CHEMBL2037487;Rattus norvegicus;COc1ccc([C@H](C(=O)N2CCOCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cn1;78.0
CHEMBL2037486;Rattus norvegicus;COc1ccc([C@H](C(=O)N(C)C)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)cn1;86.0
CHEMBL2037132;Sus scrofa;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2cnc(CO)cc21;91.7
CHEMBL2037128;Rattus norvegicus;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(CCC(=O)O)cc21;97.8
CHEMBL2037126;Rattus norvegicus;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(C(=O)O)cc21;98.0
CHEMBL2037124;Sus scrofa;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(CCO)cc21;92.7
CHEMBL2037119;Sus scrofa;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccc(CO)cc21;92.4
CHEMBL203665;Rattus norvegicus;CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O;96.8
CHEMBL2036616;Rattus norvegicus;N#Cc1ccc(-c2ccc(C3=NOC(c4ccccc4-c4cncnc4)N3c3ccc(N4CCNCC4)cc3)o2)cc1;96.9
CHEMBL2035815;Rattus norvegicus;C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cc(C(F)(F)F)nn3C)c(Cl)c2)n1;100.0
CHEMBL203567;Rattus norvegicus;Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1;12.1
CHEMBL2035185;Rattus norvegicus;C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1;87.3
CHEMBL2032210;Rattus norvegicus;O=C(Nc1ccc(F)cc1)N1CCc2ccccc2[C@H]1c1ccc(C(F)(F)F)cc1;90.1
CHEMBL2030997;Rattus norvegicus;CC(=O)N[C@@H](Cc1ccc(F)cc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21;98.5
CHEMBL2029757;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)CCc2ccccc2)[C@H](C)[C@@H](O)[C@]1(C)O;43.0
CHEMBL2029755;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCC(=O)N[C@H](C)c2cccc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O;87.0
CHEMBL2029749;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNCc2ccnc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O;43.0
CHEMBL2029729;Rattus norvegicus;CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1;97.9
CHEMBL2029687;Mus musculus;COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5ccc(F)c(F)c5)c(=O)c43)cc2c1;95.6
CHEMBL2029678;Rattus norvegicus;COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1;97.3
CHEMBL2029589;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNc2ccnc3cc(Cl)ccc23)[C@H](C)[C@@H](O)[C@]1(C)O;43.0
CHEMBL2029587;Mus musculus;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNc2ccnc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O;43.0
CHEMBL202668;Rattus norvegicus;CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H]1C(=O)CN(S(=O)(=O)c2ccccn2)CC[C@@H]1C;94.7
CHEMBL2024120;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C(F)(F)F)n1;93.0
CHEMBL2024119;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C(F)(F)F)n1;92.0
CHEMBL2024118;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(C)n1;87.0
CHEMBL2024116;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(C)n1;69.0
CHEMBL2024115;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)n1;82.1
CHEMBL2024114;Rattus norvegicus;Nc1nnc(-c2ccc(O)c(Cl)c2)c(-c2ccccc2)n1;98.0
CHEMBL2024113;Rattus norvegicus;Cc1cc(C)cc(-c2nnc(N)nc2-c2ccccc2)c1;98.0
CHEMBL2024112;Rattus norvegicus;Nc1nnc(-c2cc(Cl)cc(Cl)c2)c(-c2ccccc2)n1;99.0
CHEMBL2024111;Rattus norvegicus;Nc1nnc(-c2cccc(Cl)c2)c(-c2ccccc2)n1;97.9
CHEMBL2024089;Mus musculus;CNC(=O)OCC[C@H]1C[C@@H]1c1cncc(OC[C@@H]2CCN2)c1;23.8
CHEMBL2023966;Rattus norvegicus;CC(C)[C@]1(C)SC(N[C@H]2C[C@H]3C[C@@H]2C[C@@H]3O)=NC1=O;40.9
CHEMBL2023623;Rattus norvegicus;CCN(CC)C(=O)Oc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1;98.8
CHEMBL2023457;Rattus norvegicus;COc1ccc2c(-c3cnn(-c4ccccc4)c3)ccnc2c1;99.8
CHEMBL2022867;Rattus norvegicus;c1ccc(-n2cc(-c3ccnc4ccccc34)cn2)cc1;99.6
CHEMBL2022571;Rattus norvegicus;Cc1n[nH]c(C(=O)O)c1Cc1cc2ccccc2s1;99.0
CHEMBL2022570;Rattus norvegicus;Cc1n[nH]c(C(=O)O)c1Cc1cccc(-c2ccc(F)cc2)c1;99.0
CHEMBL2021950;Rattus norvegicus;Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)c1O;93.3
CHEMBL2018969;Rattus norvegicus;COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)C(C)(C)O)c1;99.0
CHEMBL2017974;Mus musculus;Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1;95.0
CHEMBL2017964;Mus musculus;O=C(Nc1cc(C(F)(F)F)ccc1-n1cncn1)C1(c2cccc(C(F)(F)F)c2)CC1;99.4
CHEMBL201782;Rattus norvegicus;CSc1ccc(-c2ccccc2[C@@H]2CCC(F)(F)C[C@H]2C(=O)NCC#N)cc1;85.0
CHEMBL2017684;Rattus norvegicus;NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1;96.3
CHEMBL2017593;Mus musculus;Cc1nc(N2CCC(O)(C3CC3)CC2)nc2ccc(NC(=O)/C=C/c3ccc(Cl)cc3)cc12;99.5
CHEMBL2012958;Mus musculus;Cc1nc2c(C#N)cccc2n1-c1ccc(C(=O)NC2CC2)s1;78.0
CHEMBL2010907;Rattus norvegicus;CCCNC(=O)c1c(NC(=O)C23CC4CC(CC(C4)C2)C3)sc2c1CCOC2;99.0
CHEMBL2010903;Rattus norvegicus;CCCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCNC2;99.0
CHEMBL2010898;Rattus norvegicus;CCCNC(=O)c1c(NC(=O)C23CC4CC(CC2C4)C3)sc2c1CCOC2;97.0
CHEMBL2010816;Rattus norvegicus;Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1;99.9
CHEMBL200715;Rattus norvegicus;Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2;85.0
CHEMBL199145;Rattus norvegicus;O=C(NCc1ccc(F)cc1)c1ncc2cccnc2c1O;99.0
CHEMBL198362;Rattus norvegicus;O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1;99.0
CHEMBL198262;Oryctolagus cuniculus;COc1c(Br)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12;99.0
CHEMBL1980297;Mus musculus;Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12;99.0
CHEMBL1956416;Mus musculus;CC(C)c1cc(C(C)(C)C)cc(-c2ccc(F)cc2)c1CO;90.0
CHEMBL1956285;Rattus norvegicus;Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1;99.6
CHEMBL1951055;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(C(=O)CN2CCOCC2)cc1;20.0
CHEMBL1950743;Rattus norvegicus;CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O;50.0
CHEMBL1949930;Mus musculus;COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1.Cl;97.3
CHEMBL1949714;Rattus norvegicus;O=C(N[C@H](CO)C(=O)O)c1nc(NC[C@H](O)CO)c(C(=O)N[C@H](CO)C(=O)O)nc1NC[C@H](O)CO;0.0
CHEMBL1949713;Rattus norvegicus;O=C(NCC(O)CO)c1nc(NC[C@@H](O)CO)c(C(=O)NCC(O)CO)nc1NC[C@@H](O)CO;4.0
CHEMBL1949712;Rattus norvegicus;O=C(NCC(O)CO)c1nc(NC[C@H](O)CO)c(C(=O)NCC(O)CO)nc1NC[C@H](O)CO;6.0
CHEMBL1949711;Rattus norvegicus;NC(=O)c1nc(NC[C@H](O)CO)c(C(N)=O)nc1NC[C@H](O)CO;15.0
CHEMBL1949710;Rattus norvegicus;CCCNc1nc(C(=O)N[C@H](CO)C(=O)O)c(NCCC)nc1C(=O)N[C@H](CO)C(=O)O;74.0
CHEMBL1949709;Rattus norvegicus;Nc1nc(C(=O)N[C@H](CC(=O)O)C(=O)O)c(N)nc1C(=O)N[C@H](CC(=O)O)C(=O)O;0.0
CHEMBL1949708;Rattus norvegicus;Nc1nc(C(=O)N[C@H](CO)C(=O)O)c(N)nc1C(=O)N[C@H](CO)C(=O)O;0.0
CHEMBL1949707;Rattus norvegicus;Nc1nc(C(=O)N[C@@H](CO)C(=O)O)c(N)nc1C(=O)N[C@@H](CO)C(=O)O;0.0
CHEMBL1949706;Rattus norvegicus;Nc1nc(C(=O)NCC(O)CO)c(N)nc1C(=O)NCC(O)CO;2.0
CHEMBL1949705;Rattus norvegicus;Nc1nc(C(=O)NCCO)c(N)nc1C(=O)NCCO;12.0
CHEMBL1945845;Rattus norvegicus;Cc1n[nH]c(=O)cc1-c1ccc(OC2CCN(C3CCC3)CC2)cc1;54.0
CHEMBL1945843;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(-c2cnn(-c3ccccn3)c(=O)c2)cc1;45.0
CHEMBL1945805;Mus musculus;Cc1ncc(CCCN(C)C)cc1Nc1ncc2c(n1)-c1ccc(C(F)(F)F)cc1NC(=S)C2;87.4
CHEMBL1945165;Mus musculus;CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]ncc3c2)c1F;97.1
CHEMBL1945164;Mus musculus;CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(N(C)C)c3c2)c1F;90.8
CHEMBL1944698;Mus musculus;CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1;99.4
CHEMBL1940053;Rattus norvegicus;COc1cc(C)c2nc3[nH]nc(C)c3c(CN3CCCOCC3)c2c1;97.0
CHEMBL1939803;Rattus norvegicus;COc1cc(C)c2nc3[nH]nc(C)c3c(NC3CCOCC3)c2c1;93.0
CHEMBL1939782;Rattus norvegicus;COc1cc(C)c2nc3[nH]nc(C)c3c(N3CCNCC3)c2c1;84.0
CHEMBL1939222;Mus musculus;O=c1cc(COc2cc(Cl)cc(Cl)c2)[nH][nH]1;98.0
CHEMBL1938952;Sus scrofa;COc1ccncc1C(=O)NC(=O)Nc1ccc(-c2ccccc2)c(C(F)(F)F)c1;95.0
CHEMBL1938949;Rattus norvegicus;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)n2)c(=O)c2cnccc21;98.0
CHEMBL1938940;Sus scrofa;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2cnccc21;91.7
CHEMBL1938937;Rattus norvegicus;Cn1cc(C(=O)Nc2ccc(-c3ccccc3)c(C(F)(F)F)c2)c(=O)c2ccccc21;97.0
CHEMBL1938741;Rattus norvegicus;CSC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(C(C)C)n3c2)n(-c2cccc(O)c2)n1;99.0
CHEMBL1938400;Rattus norvegicus;CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1;99.8
CHEMBL1935425;Rattus norvegicus;O=S1(=O)CCC(Oc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1;73.0
CHEMBL1935114;Rattus norvegicus;C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)C(C)(C)C2)cc1;28.0
CHEMBL1934523;Rattus norvegicus;COCCCS(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1;74.0
