chembl_id;organism;canonical_smiles;Vdss /L.kg-1
CHEMBL2425070;Rattus norvegicus;N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F;4.9
CHEMBL2424928;Mus musculus;O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CN1CCC(NCc2cc3c(cn2)OCCO3)CC1;8.6
CHEMBL2424883;Rattus norvegicus;COc1ccc2nccc(CC[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1;3.2
CHEMBL2424877;Rattus norvegicus;COc1ccc2ncc(F)c([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4cc5c(cn4)OCCS5)CO3)c2n1;1.0
CHEMBL2424836;Rattus norvegicus;COc1cnc2cccc([C@@H](O)[C@H](O)[C@@H]3CC[C@@H](NCc4ccc5c(n4)NC(=O)CS5)CO3)c2n1;18.0
CHEMBL2420629;Mus musculus;O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1;6.7
CHEMBL242004;Rattus norvegicus;Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1;29.0
CHEMBL2419893;Rattus norvegicus;O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1COCC2;2.7
CHEMBL2419706;Mus musculus;COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1;0.6
CHEMBL2419515;Mus musculus;Cc1ccc(S(=O)(=O)c2ccc(CNC(=O)N3Cc4ccncc4C3)cc2)cn1;2.04
CHEMBL2419440;Mus musculus;CCc1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc(C#N)c1C;1.0
CHEMBL2419044;Rattus norvegicus;Cc1ccccc1N1CC(C)(C)N([C@H]2CNC[C@@H](C(=O)N[C@H](CC(C)C)c3ccc(F)cn3)C2)CC1=O.O=C(O)/C=C/C(=O)O;11.0
CHEMBL2418996;Rattus norvegicus;NC(CCCCB(O)O)(C(=O)O)C1CCN(Cc2ccc(Cl)c(Cl)c2)CC1;1.51
CHEMBL2418954;Rattus norvegicus;CC(=O)Nc1cn2cc(-c3cnc(N)c(C(F)(F)F)c3)ccc2n1;0.68
CHEMBL2418946;Rattus norvegicus;CC(=O)Nc1nc2ccc(-c3ccc(N)nc3)cc2s1;3.6
CHEMBL2418831;Rattus norvegicus;NC(CCCCB(O)O)(C(=O)O)C1CC2CCC(C1)N2Cc1ccc(Cl)c(Cl)c1;0.918
CHEMBL2418817;Rattus norvegicus;Cc1sc(Nc2ccc(Cl)cc2F)nc1C(=O)N1CCc2ncccc2C1;0.7
CHEMBL2418816;Rattus norvegicus;Cc1sc(Nc2ccc3c(c2)OCO3)nc1C(=O)N1CCc2ncccc2C1C;0.7
CHEMBL2418348;Mus musculus;CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(cnn3C)n2)cc1;0.36
CHEMBL241707;Mus musculus;CC(C)(Oc1ccc(F)cc1Cl)C(=O)N[C@H]1C2CC3CC1C[C@](S(C)(=O)=O)(C3)C2;1.5
CHEMBL241663;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)[C@](C)(c1cc(F)cc(F)c1)O2;5.7
CHEMBL2414787;Rattus norvegicus;CC(C)N[C@@H](CC(C)(C)C)C(=O)N[C@H]1CC[C@@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C[C@@H]21;7.1
CHEMBL2414780;Rattus norvegicus;CN[C@@H](CC(C)C)C(=O)N[C@H]1CC[C@@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C[C@@H]21;13.2
CHEMBL2414779;Rattus norvegicus;CC(C)C[C@@H](C(=O)N[C@@H]1CC[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)C[C@H]21)N(C)C;5.2
CHEMBL2414778;Rattus norvegicus;CN[C@@H](CC(C)C)C(=O)N[C@@H]1CC[C@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)C[C@H]21;5.6
CHEMBL2414777;Rattus norvegicus;CN[C@@H](CC(C)C)C(=O)N[C@@H]1CC[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)C[C@H]21;9.2
CHEMBL2414776;Rattus norvegicus;CC(C)C[C@H](N)C(=O)N[C@@H]1CC[C@H]2CN(S(=O)(=O)c3cccc(C(F)(F)F)c3)C[C@H]21;15.0
CHEMBL2414771;Rattus norvegicus;CN[C@@H](CC(C)C)C(=O)N[C@H]1CC[C@@H]2CN(c3ccc(C(F)(F)F)cc3)C[C@@H]21;26.5
CHEMBL2414700;Rattus norvegicus;NC(=O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1;1.6
CHEMBL2414670;Rattus norvegicus;Cc1noc(C[C@H]2CC[C@H](c3ccc(N4CCOc5ncnc(N)c5C4=O)cc3)CC2)n1;1.2
CHEMBL2414668;Rattus norvegicus;CC(C)(O)C[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1;1.3
CHEMBL2414667;Rattus norvegicus;N#CC[C@H]1CC[C@H](c2ccc(N3CCOc4ncnc(N)c4C3=O)cc2)CC1;2.0
CHEMBL2414654;Rattus norvegicus;Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)N4CCOCC4)CC3)cc1)CCO2;1.2
CHEMBL2414617;Rattus norvegicus;OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(-c4ccc(F)nc4)s3)c2)[C@H](O)[C@@H](O)[C@@H]1O;1.0
CHEMBL241458;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2;5.1
CHEMBL241457;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCOCC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2;6.0
CHEMBL2414555;Rattus norvegicus;Cc1cc(Nc2nc3cccc(-c4cccc(S(C)(=O)=O)c4)n3n2)ccn1;7.2
CHEMBL2414548;Rattus norvegicus;Cc1cc(Nc2nc3cccc(-c4cccc(C(C)C)c4)n3n2)ccn1;1.6
CHEMBL2414544;Mus musculus;COc1ccc(-c2cccc3nc(Nc4ccc(N5CCN(C)CC5)cc4)nn23)cc1;2.0
CHEMBL2414535;Rattus norvegicus;CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4ccc(C(=O)N5CCOCC5)cc4)nc23)cc1;0.3
CHEMBL2414533;Mus musculus;COc1ccc(-c2cccn3nc(Nc4ccc(C(=O)O)cc4)nc23)cc1;0.97
CHEMBL2414531;Rattus norvegicus;CCn1cc(-c2cccc3nc(Nc4ccnc(CO)c4)nn23)cn1;2.4
CHEMBL2414256;Mus musculus;CC(C)(C)n1nnnc1C(NCCNc1ccnc2cc(Cl)ccc12)c1ccc(Cl)cc1;12.6
CHEMBL2413882;Rattus norvegicus;CC(C)(C)n1nnnc1C(c1cccc(Nc2ccnc3cc(Cl)ccc23)c1)N1CCCC1;12.2
CHEMBL2413849;Rattus norvegicus;Cc1ccc2[nH]c(C(=O)N3CCC(CC(C)(C)O)CC3)cc2c1;1.7
CHEMBL241241;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2;6.3
CHEMBL241052;Rattus norvegicus;Cc1nc(CCC(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C#N)c2)n1;0.3
CHEMBL241050;Rattus norvegicus;Cc1cc(CC(C)C(=O)O)ccc1-c1noc(-c2ccc(OC(C)C)c(C(F)(F)F)c2)n1;1.5
CHEMBL241032;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)OC)C(=O)C(C)(c1cc(F)cc(F)c1)O2;3.5
CHEMBL2409891;Rattus norvegicus;OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1;17.0
CHEMBL2409870;Rattus norvegicus;OC[C@H]1C[C@H](O)CN1CCCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1;100.0
CHEMBL2409869;Rattus norvegicus;OC[C@H]1C[C@H](O)CN1CCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1;100.0
CHEMBL2409868;Rattus norvegicus;OC[C@H]1C[C@@H](O)CN1CCCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1;100.0
CHEMBL2409867;Rattus norvegicus;OC[C@H]1C[C@@H](O)CN1CCc1ccc(Nc2nc(-c3ccc(Cl)c(Cl)c3)cs2)cc1;100.0
CHEMBL2409847;Rattus norvegicus;OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3ccc(Cl)cc3Cl)cs2)cc1;18.0
CHEMBL2409707;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OC(F)(F)C(F)F)cc3)CC2)NC(=O)NC1=O;0.6
CHEMBL2409696;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4cccc(C#N)c4)cn3)CC2)NC(=O)NC1=O;0.5
CHEMBL2409695;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4ccc(F)cc4)cn3)CC2)NC(=O)NC1=O;0.5
CHEMBL2409691;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OCc4ccccn4)cc3)CC2)NC(=O)NC1=O;0.8
CHEMBL2409677;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4cnc(C#N)s4)cn3)CC2)NC(=O)NC1=O;0.5
CHEMBL2409676;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4ccc(C(F)(F)F)o4)cn3)CC2)NC(=O)NC1=O;1.3
CHEMBL2409674;Rattus norvegicus;Cc1cc(COc2cnc(N3CCN(S(=O)(=O)C[C@@]4(C)NC(=O)NC4=O)CC3)nc2)on1;0.5
CHEMBL2409410;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(CCO)CC1;3.1
CHEMBL2409409;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1C1CCN(C(C)C)CC1;2.6
CHEMBL2409408;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(=O)[C@@H](C)O)CC1;1.3
CHEMBL2409407;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(CCO)CC1;2.2
CHEMBL2409406;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(S(C)(=O)=O)CC1;1.7
CHEMBL2409404;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(OC)CC1;1.8
CHEMBL2409403;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1;1.7
CHEMBL2409402;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCCN(CCO)CC1;2.2
CHEMBL2409401;Rattus norvegicus;COCCN1CCN(c2cc3c(Nc4ccc(C)cc4F)c(C(N)=O)nnc3cc2OC)CC1;4.3
CHEMBL2409400;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCC(N(C)C)CC1;2.2
CHEMBL2409399;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1C[C@H](C)N[C@H](C)C1;1.6
CHEMBL2409397;Rattus norvegicus;COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(C)C)CC1;3.8
CHEMBL2408632;Rattus norvegicus;O=C(O)[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)CC1;0.34
CHEMBL2408616;Mus musculus;Nc1ncc(-c2cnn([C@H]3CC[C@H](O)CC3)c2)c2c(C(F)F)c(-c3cccc4nnsc34)oc12;1.0
CHEMBL2408611;Mus musculus;Nc1ncc(-c2cnn([C@H]3CC[C@H](O)CC3)c2)c2c(Cl)c(-c3cccc4nnsc34)oc12;2.1
CHEMBL2408610;Mus musculus;Nc1ncc(-c2cnn([C@H]3CC[C@H](O)CC3)c2)c2cc(-c3cccc4nnsc34)oc12;4.1
CHEMBL2408609;Mus musculus;Nc1ncc(-c2cnn([C@H]3CC[C@H](O)CC3)c2)c2cc(-c3cccc4cnsc34)oc12;12.0
CHEMBL2408471;Rattus norvegicus;O=C(O)[C@H]1CC[C@H](Oc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cn3)cn2)CC1;0.46
CHEMBL2408470;Rattus norvegicus;O=C(O)[C@H]1CC[C@@H](Oc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cn3)cn2)CC1;2.18
CHEMBL2408183;Rattus norvegicus;N#Cc1ccc(COc2cc3n(n2)CCCC3)nc1;1.1
CHEMBL2408131;Rattus norvegicus;CCS(=O)(=O)c1ccc(Oc2cc(O[C@@H](C)CO)cc(-c3nccc(=O)[nH]3)c2)cc1;0.746
CHEMBL2408121;Rattus norvegicus;CCC(CC)Oc1cc(Oc2cnc(C(=O)N(C)C)nc2)cc(-c2nccc(=O)[nH]2)c1;5.79
CHEMBL2408110;Rattus norvegicus;Cc1cnc(-c2cc(Oc3ccc(S(C)(=O)=O)cc3)cc(OC(C)C)c2)[nH]c1=O;0.746
CHEMBL2408109;Rattus norvegicus;CC(C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(-c2nccc(=O)[nH]2)c1;6.41
CHEMBL2408107;Mus musculus;Cc1cc(/C(C[C@H](c2ccc(-c3ccc(C(=O)O)cc3)cc2)c2ccccc2C)=N/O)ccn1;0.5
CHEMBL2408045;Rattus norvegicus;CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1;0.8
CHEMBL2407934;Mus musculus;Cc1ccccc1[C@H](C/C(=N\O)c1ccc(=O)n(C)c1)c1ccc(S(C)(=O)=O)cc1;3.3
CHEMBL2407932;Mus musculus;Cc1ccccc1[C@H](C/C(=N\O)c1ccc(=O)n(C)c1)c1ccc(-c2ccc(C(=O)O)cc2)cc1;0.5
CHEMBL2407930;Mus musculus;Cc1cc(/C(C[C@H](c2ccc(N3CCC(C(=O)O)CC3)cc2)c2ccccc2C)=N/O)ccn1;0.4
CHEMBL2407883;Rattus norvegicus;CCN(CC)c1ncc(N(C(C)C)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1;0.068
CHEMBL2407760;Mus musculus;CC(=O)N1CCC(n2cc(-c3cnc(N)c4oc(-c5csc6cnccc56)cc34)cn2)CC1;2.5
CHEMBL2407757;Mus musculus;CC(=O)N1CCC(n2cc(-c3cnc(N)c4oc(-c5cccc6cnsc56)cc34)cn2)CC1;2.5
CHEMBL2407668;Rattus norvegicus;COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@H](C)c3ccccc3)C2=O)cc(OC)c1;2.8
CHEMBL2407651;Rattus norvegicus;C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O;7.9
CHEMBL2407647;Rattus norvegicus;COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N([C@@H]3CCc4ccccc43)C2=O)cc(OC)c1;4.7
CHEMBL2407117;Rattus norvegicus;C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4cc(C(F)(F)F)no4)cn3)CC2)NC(=O)NC1=O;0.5
CHEMBL240598;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCC(=O)NC)C(=O)C(C)(c1cc(F)cc(F)c1)O2;2.1
CHEMBL240458;Rattus norvegicus;CN1CCCN(C(=O)c2cccc(Nc3c(Nc4ccccc4)c(=O)c3=O)c2O)CC1.O=C(O)C(F)(F)F;0.33
CHEMBL240432;Rattus norvegicus;c1ccc(-c2c(-c3ccc(OCCn4ccnc4)cc3)oc3nccc(NCCN4CCNCC4)c23)cc1;7.2
CHEMBL240430;Rattus norvegicus;c1ccc(-c2c(-c3ccc(OCCN4CCOCC4)cc3)oc3nccc(NCCN4CCNCC4)c23)cc1;4.7
CHEMBL240391;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(=O)CO)C(=O)C(C)(c1cc(F)cc(F)c1)O2;2.9
CHEMBL2403887;Rattus norvegicus;C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Br)c(OC)ccc23)CN1C(=O)[C@@H](CC(=O)NC1CCCC1)C(C)(C)C)C(=O)O;1.3
CHEMBL2403727;Rattus norvegicus;C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@](OC)(c2ccc(-c3ccccc3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1;3.04
CHEMBL2403550;Mus musculus;Cc1cc(N2CC[C@H](N3CCC[C@@H]3C)C2)ccc1NC(=O)c1cc(F)ccc1C;5.2
CHEMBL2403108;Rattus norvegicus;Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1;9.7
CHEMBL2402572;Rattus norvegicus;Cc1ccccc1[C@@H]1[C@@H](O[C@H](CO)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC[C@@H]2CN(C3=NC(=O)CO3)C[C@H]21;3.1
CHEMBL2402018;Mus musculus;CC(C)(C)NC(=O)N(CCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)C1CCCCC1;2.133
CHEMBL2401832;Rattus norvegicus;C[C@@H](Oc1c(N)ncc2c(C3=CCN(C(N)=O)CC3)coc12)c1c(Cl)ccc(F)c1Cl;6.8
CHEMBL2401813;Mus musculus;C[C@@H](Oc1c(N)ncc2c(-c3cnn(C4CCNCC4)c3)coc12)c1c(Cl)ccc(F)c1Cl;12.0
CHEMBL2398060;Rattus norvegicus;N#Cc1c(-c2ccc(S(=O)(=O)NC(CF)CF)cn2)n(C2CCC2)c2cc(OC(F)F)ccc12;4.7
CHEMBL2398012;Rattus norvegicus;N#Cc1c(-c2ccc(NS(=O)(=O)C3CC3)cc2)n(CC2CC2)c2cc(OC(F)F)ccc12;2.2
CHEMBL2397992;Rattus norvegicus;COc1cc(OC)c(/C=C/S(=O)(=O)Nc2ccc(OC)c(N)c2)c(OC)c1;2.13
CHEMBL239768;Rattus norvegicus;Cc1ccccc1Nc1c(Nc2ccc(C)c(S(=O)(=O)N(C)C)c2O)c(=O)c1=O;0.25
CHEMBL2397450;Rattus norvegicus;OC[C@H]1O[C@@H](c2cc(Cc3cc4cccccc-4c3)ccc2O)[C@H](O)[C@@H](O)[C@@H]1O;3360.0
CHEMBL2397347;Rattus norvegicus;C[C@@H]1CN(c2cccnc2C#N)CCN1C(=O)C12CC3CC(CC(C3)C1)C2;2.2
CHEMBL2397334;Rattus norvegicus;CCS(=O)(=O)Nc1cccc(-c2cc(=O)n(-c3ccc(Cl)c(Cl)c3)nc2C)c1;2.25
CHEMBL2397199;Rattus norvegicus;Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)n1;0.9
CHEMBL2397187;Rattus norvegicus;Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)c1;1.4
CHEMBL2397186;Rattus norvegicus;Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C)n1;1.3
CHEMBL2396952;Rattus norvegicus;O=S(=O)(c1ccc(C(F)(F)F)cc1)N1[C@H]2c3c[nH]nc3C[C@@H]1c1cccc(F)c12;3.5
CHEMBL2396661;Rattus norvegicus;Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1;1.9
CHEMBL239590;Rattus norvegicus;CC(C)N(CCOc1ccc(-c2oc3nccc(NCCN4CCNCC4)c3c2-c2ccccc2)cc1)C(C)C;1.22
CHEMBL239496;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(c1cc(F)cc(F)c1)O2;4.5
CHEMBL2393245;Rattus norvegicus;Cl.Clc1cccc(Nc2nc(Cc3ccccc3)nc3c2CCNCC3)c1;16.99
CHEMBL2393183;Mus musculus;Nc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1;0.51
CHEMBL2392692;Rattus norvegicus;CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1;2.1
CHEMBL2392553;Rattus norvegicus;COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C;19.6
CHEMBL2392545;Rattus norvegicus;COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C;13.7
CHEMBL2391601;Rattus norvegicus;CC(C)c1noc(-c2cc(Cl)nc(Oc3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)c2)n1;5.1
CHEMBL2391568;Mus musculus;O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1;1.1
CHEMBL2391518;Rattus norvegicus;N#C/C(=C\c1cn(CC(=O)O)c2ccccc12)C(=O)N1CCCc2ccccc21;0.7
CHEMBL239136;Rattus norvegicus;N#Cc1ccc(Nc2c(Nc3ccccc3Br)c(=O)c2=O)c(O)c1;0.15
CHEMBL2391315;Rattus norvegicus;CC(C)(C)C1=NOC(C)(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)C1;0.53
CHEMBL2391298;Rattus norvegicus;O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(C(F)F)cc3o2)CC1;1.4
CHEMBL2391294;Rattus norvegicus;CCc1cc2oc(N3CCC(C(=O)N[C@H]4CCC[C@H](CO)C4)CC3)nc2cc1Cl;2.1
CHEMBL2391142;Rattus norvegicus;O=C(N[C@H]1CCC[C@H](CO)C1)C1CCN(c2nc3cc(Cl)c(-c4ccc(OC(F)(F)F)cc4)cc3o2)CC1;6.4
CHEMBL2391141;Rattus norvegicus;CCOc1ccc(-c2cc3oc(N4CCC(C(=O)N[C@H]5CCC[C@H](CO)C5)CC4)nc3cc2Cl)cc1;2.4
CHEMBL2391000;Mus musculus;O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO;3.1
CHEMBL2390999;Mus musculus;O=C(/C=C/c1ccc2c(c1)C(=O)NC1(CCN(Cc3ccccc3)CC1)O2)NO;8.5
CHEMBL2390996;Mus musculus;O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccc3)CC1)O2)NO;8.6
CHEMBL2390995;Mus musculus;O=C(/C=C/c1ccc2c(c1)C(=O)CC1(CCN(Cc3ccc(F)cc3)CC1)O2)NO;5.9
CHEMBL238971;Rattus norvegicus;CCCc1ccccc1Nc1c(Nc2ccc(Cl)c(S(=O)(=O)N3CCN(CC)CC3)c2O)c(=O)c1=O.O=C(O)C(F)(F)F;0.89
CHEMBL2387692;Rattus norvegicus;Cc1c(CC(=O)O)c(-c2ccccc2)nn1Cc1ccccc1S(=O)(=O)c1ccccc1;1.6
CHEMBL2387691;Rattus norvegicus;Cc1nn(-c2cccc(NC(=O)[C@H]3C[C@@H]3c3ccccc3)c2)c(C)c1CC(=O)O;0.14
CHEMBL2387503;Rattus norvegicus;O=c1[nH]c2cc(-c3ccccc3)ccc2c2[nH]c(-c3c(F)cccc3Cl)nc12;1.4
CHEMBL2387439;Rattus norvegicus;COc1ccc(C2=Nc3c(C(C)(C)C)nn(CCCO)c3C(=O)NC2)cc1-c1cnn(C)c1;2.0
CHEMBL2387430;Rattus norvegicus;COc1ncc(-c2cc(C3=Nc4c(C(C)(C)C)nn(CCO)c4C(=O)NC3)ccc2OC)cn1;3.02
CHEMBL2387183;Mus musculus;CCCCn1c2c(cc(C(=O)NC3CCCCC3)c1=O)CCCCCC2;0.89
CHEMBL2387080;Rattus norvegicus;Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1;0.3
CHEMBL2387078;Mus musculus;CCCCn1c2c(cc(C(=O)NCc3ccccc3)c1=O)CCCCCC2;2.29
CHEMBL2387021;Rattus norvegicus;CCC(CC)c1nn(CCO)c2c1N=C(c1ccc(-n3ccnc3C)cc1)CNC2=O;1.1
CHEMBL2387002;Rattus norvegicus;CC(C)n1cc(C(=O)c2cccc(NC(=O)Nc3ccc(Cl)cc3)c2)c2c(N)ncnc21;0.9
CHEMBL2386850;Rattus norvegicus;Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1;1.8
CHEMBL2386849;Rattus norvegicus;Cc1cc(Oc2cncc(F)c2)cc(C(=O)Nc2ccc(F)cn2)n1;1.9
CHEMBL2386803;Rattus norvegicus;CN1CCN(Cc2ccc(C(=O)Nc3cc(-c4ccc(CNC(=O)Nc5cc(C(C)(C)C)on5)cc4)n[nH]3)cc2)CC1;8.0
CHEMBL2386802;Rattus norvegicus;CC(C)(C)c1cc(NC(=O)NCc2ccc(-c3cc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)[nH]n3)cc2)no1;3.6
CHEMBL2386796;Rattus norvegicus;Cc1cc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1;10.0
CHEMBL2386795;Rattus norvegicus;Cc1cc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)ccc1NC(=O)Nc1cc(C(C)(C)C)on1;4.7
CHEMBL238678;Rattus norvegicus;CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2;3.3
CHEMBL2386772;Rattus norvegicus;CCc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1;6.6
CHEMBL2386771;Rattus norvegicus;Cc1cc(Oc2cnc(C)nc2)cc(C(=O)Nc2ccc(F)cn2)n1;1.2
CHEMBL2386595;Rattus norvegicus;[2H]C([2H])([2H])N1CCN(Cc2ccc(C(=O)Nc3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1;5.6
CHEMBL2386384;Mus musculus;Cc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cc4)c3N2)nc1;3.4
