chembl_id;organism;canonical_smiles;T1/2 /hr
CHEMBL96143;Rattus norvegicus;CCCc1cc(Oc2ccc(F)c(C)c2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1;3.3
CHEMBL95951;Mus musculus;Nc1nc(O)c2ncn(CC3(OCP(=O)(O)O)CC3)c2n1;8.6
CHEMBL959;Oryctolagus cuniculus;CC(N)C12CC3CC(CC(C3)C1)C2;0.5
CHEMBL957;Rattus norvegicus;COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO;4.0
CHEMBL95160;Mus musculus;COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(ccc3[nH]c2cc3CCOC)C(CCOC)=C1;14.0
CHEMBL95104;Rattus norvegicus;O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(Oc2ccc(Cl)cc2)CC1;2.0
CHEMBL94970;Mus musculus;CCCC1=Cc2nc1ccc1[nH]c(cc1CCO)c1nc(ccc3[nH]c2cc3CCC)C(CCO)=C1;5.2
CHEMBL94825;Rattus norvegicus;O=C1NCc2c(-c3ccccc3Cl)cc(OC3CCNCC3)cc2N1c1c(Cl)cccc1Cl;3.0
CHEMBL94751;Rattus norvegicus;O=C(O)COc1cccc2c1CC[C@H](Cn1nc(C(c3ccccc3)c3ccccc3)ccc1=O)C2;4.3
CHEMBL94740;Rattus norvegicus;CCOC(=O)/C(C)=C/[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1;0.3333
CHEMBL94694;Rattus norvegicus;CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2c3cccc(CCCC(=O)[O-])c3OC2C[C@H]1O.[Na+];3.3
CHEMBL94660;Rattus norvegicus;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C1\CCOC1=O)CCC(N)=O;4.0
CHEMBL94496;Rattus norvegicus;CCCc1cc(Oc2ccc(C(C)C)cc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1;3.3
CHEMBL94306;Rattus norvegicus;CCCc1cc(Oc2ccccc2)ccc1OCCCOc1cccc(C2SC(=O)NC2=O)c1;1.5
CHEMBL94188;Rattus norvegicus;N#Cc1cc(F)ccc1C1CCN(CCCNC(=O)C2=CNC(=O)N[C@@H]2c2ccc(F)c(F)c2)CC1;2.9
CHEMBL94167;Rattus norvegicus;O=C1NC=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)N1;1.0
CHEMBL94151;Rattus norvegicus;CC1(C)CCC(C)(C)c2cc(COC(=O)c3ccc(C(=O)O)cc3)ccc21;2.3
CHEMBL941;Rattus norvegicus;Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1;4.6
CHEMBL94037;Rattus norvegicus;C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](/C=C/c4ccno4)C3)[C@H](C)[C@H]12;0.2717
CHEMBL94030;Rattus norvegicus;Oc1ccc([C@@H]2Sc3c(F)cc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1;5.9
CHEMBL940;Rattus norvegicus;NCC1(CC(=O)O)CCCCC1;1.5
CHEMBL939;Rattus norvegicus;COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1;2.17
CHEMBL93875;Rattus norvegicus;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/C(=O)OC1CCCCC1)CCC(N)=O;0.06667
CHEMBL93851;Rattus norvegicus;CCN(C(=O)OCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)c3ccccc3Cl)C[C@@H]2c2ccccc2)CC1;1.0
CHEMBL93843;Rattus norvegicus;CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)N(C)C1=O;0.25
CHEMBL93793;Rattus norvegicus;Cc1cc(O)cc2c1S[C@@H](c1ccc(O)cc1)[C@@H](c1ccc(OCCN3CCCCC3)cc1)O2;2.7
CHEMBL93790;Rattus norvegicus;C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C#N)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;1.5
CHEMBL93702;Mus musculus;CC(=O)N/C=C/SC1=C(C(=O)[O-])N2C(=O)[C@@H](C(C)(C)O)[C@H]2C1.[Na+];0.1333
CHEMBL93653;Mus musculus;CC(=O)N/C=C\[S+]([O-])C1=C(C(=O)[O-])N2C(=O)[C@@H](C(C)(C)OS(=O)(=O)[O-])[C@H]2C1.[Na+].[Na+];1.25
CHEMBL93560;Rattus norvegicus;C[C@H](O)[C@@H](CCc1cccc2ccccc12)n1cnc(C(N)=O)c1;0.66
CHEMBL93491;Mus musculus;CC(=O)N/C=C\SC1=C(C(=O)[O-])N2C(=O)[C@@H](C(C)(C)OS(=O)(=O)[O-])[C@H]2C1.[Na+].[Na+];0.3167
CHEMBL934;Rattus norvegicus;CC(C)(C(=O)c1cccnc1)c1cccnc1;0.2
CHEMBL9324;Mus musculus;CC[N+](CC)(CC)CC;0.2
CHEMBL93139;Rattus norvegicus;C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@](C)(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1;2.0
CHEMBL9298;Rattus norvegicus;N#Cc1ccc(C2CCCc3cncn32)cc1;3.2
CHEMBL92951;Rattus norvegicus;COCC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1;6.467
CHEMBL927;Rattus norvegicus;C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1;0.6
CHEMBL92499;Mus musculus;NC(=O)CN1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1;4.0
CHEMBL92404;Rattus norvegicus;C[C@H](O)[C@@H](CCOc1ccc2ccccc2c1)n1cnc(C(N)=O)c1;1.12
CHEMBL92328;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1;0.4167
CHEMBL922;Rattus norvegicus;CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C;0.52
CHEMBL92154;Rattus norvegicus;CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1;2.3
CHEMBL9194;Rattus norvegicus;CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1;3.5
CHEMBL91877;Rattus norvegicus;COc1cccnc1-c1ccc(C[C@H](NC(=O)[C@]2(C)CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1;0.5
CHEMBL91616;Rattus norvegicus;CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC1=O;1.1
CHEMBL91405;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1;1.7
CHEMBL91403;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C;0.4
CHEMBL91125;Rattus norvegicus;COCC1=C(C(=O)NCCCN2CCC(c3ccccn3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1;7.0
CHEMBL91091;Rattus norvegicus;N#Cc1ccccc1C1(C#N)CCN(CCCNC(=O)C2=CNC(=O)N[C@@H]2c2ccc(F)c(F)c2)CC1;0.75
CHEMBL90652;Rattus norvegicus;N#Cc1ccccc1C1CCN(CCCNC(=O)C2=CNC(=O)N[C@@H]2c2ccc(F)c(F)c2)CC1;0.7167
CHEMBL90637;Rattus norvegicus;C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C(N)=O)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;1.1
CHEMBL90591;Rattus norvegicus;C[C@@H]1CCC2[C@@H](C)[C@@H](O)OC3O[C@]4(C)CCC1[C@]32OO4;0.4383
CHEMBL90568;Rattus norvegicus;COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;0.514
CHEMBL905;Rattus norvegicus;CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12;0.8
CHEMBL90421;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C;1.2
CHEMBL90420;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)N(C)C(=O)N1C;2.3
CHEMBL90198;Rattus norvegicus;C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccn3)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;1.0
CHEMBL90086;Rattus norvegicus;CN1C=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC1=O;0.8
CHEMBL90050;Mus musculus;CN(C)C(=O)C(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1;1.04
CHEMBL89965;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C;0.75
CHEMBL89927;Rattus norvegicus;CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C;2.2
CHEMBL8978;Rattus norvegicus;CCCc1cc(C(=O)O)ccc1OC(C(=O)NS(=O)(=O)c1ccc(C(C)C)cc1)c1ccc2c(c1)OCO2;2.0
CHEMBL89304;Mus musculus;NC(=O)C(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1;1.1
CHEMBL893;Mus musculus;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12;0.5
CHEMBL89248;Rattus norvegicus;CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)CC)c2[nH]1;1.533
CHEMBL88936;Rattus norvegicus;CCCc1cccc2c(/C=C(\C)C(=O)O)cc(OC)c(O)c12;1.07
CHEMBL888;Rattus norvegicus;Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1;2.3
CHEMBL88629;Rattus norvegicus;COc1ccc(N(C(=O)CN2C(=O)C(C)(Cc3n[nH]c4ccccc34)C(=O)N(c3ccccc3)c3ccccc32)C(C)C)cc1;3.9
CHEMBL88486;Rattus norvegicus;C[S+]([O-])c1ccc(-c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1;0.6517
CHEMBL8828;Rattus norvegicus;CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(F)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O;4.4
CHEMBL87961;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1cncs1;2.5
CHEMBL879;Mus musculus;Nc1ncc2ncn(CCC(CO)CO)c2n1;0.1
CHEMBL87684;Rattus norvegicus;CNC(=O)NCCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;4.333
CHEMBL87429;Rattus norvegicus;O=C(O)C[C@@H]1Cc2ccc(OCCCNc3ccccn3)cc2CN(CC(F)(F)F)C1=O;6.0
CHEMBL87332;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)NCc1ccncc1;4.0
CHEMBL87327;Rattus norvegicus;CCCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(C(=O)O)c(N)nc3ccccc23)cc1;0.28
CHEMBL87307;Rattus norvegicus;CCO[C@@H](Cc1ccc(OCC=C(c2ccc(Br)cc2)c2ccc(Br)cc2)cc1)C(=O)O;1.417
CHEMBL8725;Mus musculus;COC(=O)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(=O)OCc1ccccc1;0.5
CHEMBL86992;Rattus norvegicus;CNc1cccc(CCOc2ccc3c(c2)CN(CC(F)(F)F)C(=O)[C@H](CC(=O)O)C3)n1;0.8833
CHEMBL86991;Rattus norvegicus;O=C(O)C[C@H]1Cc2ccc(OCCCNc3ccccn3)cc2CN(CC(F)(F)F)C1=O;0.3167
CHEMBL86247;Rattus norvegicus;CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(-c3nn[nH]n3)cnc3ccccc23)cc1;0.68
CHEMBL86088;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H]1CCCNC1=O;3.667
CHEMBL85496;Mus musculus;COc1ccc(/C=C2\SC(=O)NC2=O)cc1;3.372
CHEMBL85350;Rattus norvegicus;CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(=O)n(C)c(=O)n(CC(C)C)c2[nH]1;1.533
CHEMBL85154;Rattus norvegicus;C=CCN(CC(=O)O)C(=O)/C(C)=C/c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)cc1.CS(=O)(=O)O;1.0
CHEMBL85136;Rattus norvegicus;C=CCN(CC(=O)OCC)C(=O)/C(C)=C/c1ccc(C(=O)Oc2ccc(C(=N)N)cc2)cc1.CS(=O)(=O)O;0.01667
CHEMBL850;Mus musculus;C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1;9.8
CHEMBL84691;Rattus norvegicus;CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1;4.833
CHEMBL846;Mus musculus;C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O;4.27
CHEMBL84573;Rattus norvegicus;CCCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2c(C(=O)O)c(C)nc3ccccc23)cc1;0.33
CHEMBL843;Rattus norvegicus;CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O;1.02
CHEMBL841;Rattus norvegicus;CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;13.0
CHEMBL84026;Rattus norvegicus;CC1=CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3c(c2)CCN(C)CC3)[C@@H](C(=O)O)C1;0.8
CHEMBL83385;Rattus norvegicus;CCCN(CCC)c1c(C)nc(-c2c(C)cc(C)cc2OC)n(CC)c1=O;3.3
CHEMBL83338;Rattus norvegicus;CN(C[C@@H](CCN1CCC2(CC1)C[S+]([O-])c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1;0.7
CHEMBL83327;Rattus norvegicus;O=C(CCCCCCc1ccccc1)NO;6.0
CHEMBL83279;Rattus norvegicus;c1ccc(-n2cnc3cc(-c4ccc(OCCN5CCCCC5)cc4)ccc32)cc1;6.1
CHEMBL83209;Rattus norvegicus;O=C(NO)c1ccccc1S(=O)(=O)N1CCC(Oc2ccc(C(F)(F)F)cc2)CC1;0.8
CHEMBL83107;Rattus norvegicus;CN(C[C@@H](CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccc(Cl)c1)S(=O)(=O)c1ccccc1;0.8
CHEMBL82433;Rattus norvegicus;O=c1cc(-c2ccc3c(c2)ncn3-c2ccccc2)ccn1CCCN1CCCCC1;2.9
CHEMBL82301;Rattus norvegicus;COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C;8.0
CHEMBL81717;Rattus norvegicus;CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NC(=N)N)[C@H]1NC(C)=O;1.567
CHEMBL81521;Rattus norvegicus;CN(C1CCCCC1)[C@@H](CC(=O)O)C(=O)N1CCCC[C@H]1CCOC1CCN(C(=N)N)CC1;0.12
CHEMBL810;Rattus norvegicus;Cn1nnc2c(C(N)=O)ncn2c1=O;1.833
CHEMBL809;Rattus norvegicus;CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21;0.3833
CHEMBL80732;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCNCC1;1.8
CHEMBL80350;Rattus norvegicus;C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CSc4cnns4)C3)[C@H](C)[C@H]12;0.7188
CHEMBL80299;Mus musculus;CC(=O)O[C@H]1CN(C(=O)[C@@H]2C[C@H](SC3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)CN2)C[C@@H]1OC(C)=O;0.25
CHEMBL80254;Rattus norvegicus;OC[C@H]1NC[C@@H](O)[C@@H]1O;0.8
CHEMBL8;Mus musculus;O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O;1.87
CHEMBL79969;Rattus norvegicus;CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CC[C@H]12)c1csc(N)n1;0.3817
CHEMBL79734;Rattus norvegicus;Cn1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)/C(=N\O)c4csc(N)n4)[C@H]3CC2)c1;0.3617
CHEMBL79463;Rattus norvegicus;COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C)C(C)C;1.3
CHEMBL79433;Rattus norvegicus;O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCN(Cc2ccccc2)CC1;4.4
CHEMBL79263;Rattus norvegicus;CCOC(=O)[C@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1;0.4
CHEMBL79197;Mus musculus;CC(C)[C@H](CC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O;0.045
CHEMBL79024;Mus musculus;CCCC[C@H](CC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C;0.2083
CHEMBL788;Mus musculus;O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I;1.24
CHEMBL7868;Rattus norvegicus;CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCc3ccncc3)cnc21;1.2
CHEMBL78671;Rattus norvegicus;O=C1N(Cc2ccc3[nH]ncc3c2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1;2.7
CHEMBL78549;Rattus norvegicus;CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1;1.19
CHEMBL78535;Rattus norvegicus;CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)cc[n+]([O-])c3C)CC2)CC1;5.0
CHEMBL78337;Rattus norvegicus;CN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1;1.25
CHEMBL78316;Rattus norvegicus;C[Si](C)(CN)Cc1ccccc1;0.35
CHEMBL779;Rattus norvegicus;CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O;2.4
CHEMBL77826;Rattus norvegicus;O=C(O)c1ccc(-c2cc3cccnc3c(-c3ccc4nonc4c3)n2)cc1;12.0
CHEMBL77607;Rattus norvegicus;C[Si](C)(CN)c1ccccc1;1.667
CHEMBL77538;Rattus norvegicus;N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1;0.88
CHEMBL77272;Rattus norvegicus;C[Si](C)(CN)CCc1ccccc1;0.03333
CHEMBL77131;Rattus norvegicus;CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1;3.2
CHEMBL76688;Mus musculus;CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1;0.3317
CHEMBL7651;Oryctolagus cuniculus;N=C(N)c1cccc(C2=NOC(Cn3cnnn3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)c1;0.7
CHEMBL76480;Rattus norvegicus;CCOC(=O)c1[nH]c2ccc(CCN3C(=O)CNC3=O)cc2c1CCN(C)C;0.25
CHEMBL76370;Rattus norvegicus;CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12;1.5
CHEMBL76150;Rattus norvegicus;CCOc1nc2cccc(C(=O)OCOC(=O)C(C)(C)C)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;0.0025
CHEMBL76119;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)C(=O)O)cc1;100.0
CHEMBL76074;Rattus norvegicus;C[Si](C)(C)CN;0.2833
CHEMBL76;Mus musculus;CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12;1.0
CHEMBL75971;Rattus norvegicus;CN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO;1.7
CHEMBL75880;Mus musculus;C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1;0.35
CHEMBL75094;Rattus norvegicus;CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO;1.6
CHEMBL74656;Rattus norvegicus;COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC;0.7833
CHEMBL741;Mus musculus;Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1;10.1
CHEMBL73138;Rattus norvegicus;CO/N=C1\CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC1N;5.18
CHEMBL72793;Mus musculus;NP(=O)(OCc1ccc([N+](=O)[O-])o1)N(CCBr)CCBr;0.1933
CHEMBL7265;Rattus norvegicus;Cc1c(N2C[C@@H](F)[C@@H](C3(N)CC3)C2)c(F)c(N)c2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;1.1
CHEMBL7197;Rattus norvegicus;COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCC#Cc1c[nH]cn1)C(c1ccccc1)c1ccccc1;0.6667
CHEMBL71588;Rattus norvegicus;O=C(O)CCC[C@H](O)[C@H](O)/C=C/C=C/C=C/C=C/[C@H](O)COc1ccc(F)cc1;0.2
CHEMBL71584;Rattus norvegicus;Oc1ccc([C@@H]2Sc3ccc(O)cc3O[C@@H]2c2ccc(OCCN3CCCCC3)cc2)cc1;2.2
CHEMBL71554;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2ccc([N+](=O)[O-])cc2)C(=O)O)cc1;1.4
CHEMBL71540;Rattus norvegicus;COc1cc(OC2CCN(Cc3c[n+]([O-])ccc3C(F)(F)F)CC2)c(F)cc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1;1.033
CHEMBL714;Mus musculus;CC(C)(C)NCC(O)c1ccc(O)c(CO)c1;0.6
CHEMBL710;Rattus norvegicus;CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C;3.91
CHEMBL7075;Mus musculus;CC1(C)CC(C)(C)c2cc(N/C(S)=N/c3ccc([N+](=O)[O-])cc3)ccc2S1;42.4
CHEMBL70264;Rattus norvegicus;CS(=O)(=O)c1ccc(-c2occ(Cl)c(=O)c2-c2ccc(F)c(F)c2)cc1;3.7
CHEMBL70243;Sus scrofa;COC(=O)C(C)NP(=O)(OCC=C=Cn1cnc2c(O)ncnc21)Oc1ccccc1;8.5
CHEMBL70045;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3C)CCCC2)C(=O)O)cc1;0.6
CHEMBL700;Rattus norvegicus;Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1;2.3
CHEMBL69888;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2ccccc2)C(=O)O)cc1;0.6
CHEMBL69723;Rattus norvegicus;Nc1nc(/C(=N/O)C(=O)NC2C(=O)N3C(C(=O)O)=C(/C=C\c4csnn4)CSC23)cs1;4.4
CHEMBL6966;Rattus norvegicus;COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;0.3067
CHEMBL69548;Rattus norvegicus;COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3cccnc3)CCCCC2)C(=O)O)cc1;0.4
CHEMBL69520;Rattus norvegicus;COc1cc(OC2CCN(Cc3cccnc3C)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1;1.55
CHEMBL69352;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)[C@@H]2CCCN2c2cccnc2)C(=O)O)cc1;0.2
CHEMBL69265;Rattus norvegicus;COc1cc(OC2CCN(Cc3c[n+]([O-])ccc3C(F)(F)F)CC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1;1.883
CHEMBL69203;Sus scrofa;COC(=O)C(C)NP(=O)(OC/C=C\Cn1cnc2c(N)ncnc21)Oc1ccccc1;43.5
CHEMBL69125;Rattus norvegicus;CCCN1CCC2c3c(cccc3C(N)=O)CCC21;1.5
CHEMBL69035;Rattus norvegicus;COc1cccc(OC)c1-c1ccc(CC(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1;0.6
CHEMBL68800;Rattus norvegicus;COc1cc(OC2CCN([C@H]3CCCc4c3ccc[n+]4[O-])CC2)c(F)cc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1;1.9
CHEMBL68553;Rattus norvegicus;CC(C)C[C@@H](C(=O)N[C@H](C(=O)Nc1nccs1)C(C)(C)C)[C@H](C)N(O)C=O;3.4
CHEMBL68527;Sus scrofa;COC(=O)C(C)NP(=O)(OCC=C=Cn1cnc2c(N)ncnc21)Oc1ccccc1;8.5
