chembl_id,organism,canonical_smiles,IC50 /nM
CHEMBL518167,Rattus norvegicus,O=C(OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2)c1ccncc1,26920.0
CHEMBL518134,Rattus norvegicus,CC(C)(C)[Si](C)(C)Oc1ccc(C2=CN3CCC2CC3)cc1,23800.0
CHEMBL518085,Rattus norvegicus,COc1ccc(C2=NCCN2)cc1-c1cc2ccc(C3=NCCN3)cc2o1,11100.0
CHEMBL518082,Mus musculus,CC(=O)N[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)[C@@H](O)C[C@]5(C(=O)O[C@@H]5O[C@H](COC(C)=O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5OC[C@@H](O)[C@H](O[C@@H]6OC[C@](O)(CO)[C@H]6O)[C@H]5O)[C@H](O)C[C@]34C)C2(C)C)O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,2200.0
CHEMBL517968,Mus musculus,CC1(C)OC2=C(C(=O)c3ccccc3C2=O)C1N=[N+]=[N-],3680.0
CHEMBL517819,Rattus norvegicus,OC[C@H]1CC2CCN1C[C@@H]2C#Cc1ccc(-c2ccccc2)cc1,11000.0
CHEMBL517462,Mus musculus,CN(C)CCOc1ccc(C(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1.Cl,10200.0
CHEMBL517196,Mus musculus,Cl.O=C1/C(=C/c2ccccc2)CN(C(=O)c2ccc(OCCN3CCCCC3)cc2)C/C1=C\c1ccccc1,8400.0
CHEMBL517057,Rattus norvegicus,C(=C1\CN2CCC1CC2)\c1ccc2ccccc2c1,25600.0
CHEMBL517050,Rattus norvegicus,OC[C@@H]1CC2CCN1C[C@@H]2C#Cc1ccc2ccccc2c1,40100.0
CHEMBL516895,Rattus norvegicus,C1=C(c2ccc3ccccc3c2)C2CCN1CC2,101000.0
CHEMBL516893,Mus musculus,COc1ccc(/C=C/C(=O)c2cc(CN3CCOCC3)c(OC)cc2O)cc1,1860000.0
CHEMBL516723,Mus musculus,Cc1ccsc1/C=C/C(=O)c1cccc(O)c1CN1CCOCC1,182000.0
CHEMBL516683,Mus musculus,CC(=O)Oc1ccc(-c2oc3cc(OC(C)=O)cc(O)c3c(=O)c2OC(C)=O)cc1,39800.0
CHEMBL516624,Rattus norvegicus,O=C(OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2)c1ccncc1,113200.0
CHEMBL516462,Rattus norvegicus,O=C(OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2)c1ccccc1,97290.0
CHEMBL516436,Rattus norvegicus,COc1ccc(C#CC2(O)CN3CCC2CC3)cc1,350000.0
CHEMBL516397,Rattus norvegicus,Clc1ccc2[nH]c3c[n+](Cc4cccc(C[n+]5ccc6c(c5)[nH]c5ccc(Cl)cc56)c4)ccc3c2c1.[Cl-].[Cl-],3800.0
CHEMBL516329,Rattus norvegicus,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cnccn1,94400.0
CHEMBL516109,Rattus norvegicus,O=C(CN1CCC(O)CC1)OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,93380.0
CHEMBL516105,Mus musculus,CC(C)=CCOc1ccc(C(=O)/C=C/c2sccc2C)c(O)c1CN1CCOCC1,11000.0
CHEMBL516064,Rattus norvegicus,Cl.Clc1ccc(CC[C@@]2(Cn3ccnc3)OC[C@@H](COc3ccc(Br)cc3)O2)cc1,3400.0
CHEMBL516007,Rattus norvegicus,COc1cccc(-c2nc3c(C(=O)O)cccc3o2)c1NC(=O)c1cc2ccccc2[nH]1,211000.0
CHEMBL515871,Mus musculus,COc1cc2c3c(-c4ccccc4)c[nH]c(=O)c3n(C)c2cc1OC,17800.0
CHEMBL515865,Rattus norvegicus,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2Cl)c1Cl,91600.0
CHEMBL515509,Rattus norvegicus,CC(C)NC(=N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)NC(C)C)cc3)cc2)cc1,21900.0
CHEMBL515474,Mus musculus,O=C(/C=C/c1ccccn1)c1cc(CN2CCOCC2)c(O)c(CN2CCOCC2)c1,190000.0
CHEMBL515337,Rattus norvegicus,OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(NC4CCCC4)nc32)[C@H](O)[C@@H]1O,97300.0
CHEMBL515313,Rattus norvegicus,Clc1ccc2[nH]c3c[n+](CCOCC[n+]4ccc5c(c4)[nH]c4ccc(Cl)cc45)ccc3c2c1.[Cl-].[Cl-],47900.0
CHEMBL515185,Rattus norvegicus,CN(C)C12CCNC([C@H](c3ccccc3)C1)[C@H](c1ccccc1)C2,108800.0
CHEMBL515183,Rattus norvegicus,COc1ccc(COc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1OC,78700.0
CHEMBL515086,Rattus norvegicus,Cl.Clc1ccc(CC[C@@]2(Cn3ccnc3)OC[C@@H](CSc3ccc(Br)cc3)O2)cc1,100000.0
CHEMBL515,Mus musculus,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,600000.0
CHEMBL514957,Mus musculus,O=C(N/N=N/c1cccs1)c1nc2ccccc2nc1-c1ccccc1,400000.0
CHEMBL514853,Rattus norvegicus,O=C(CCN1CCCCC1)OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,54600.0
CHEMBL51484,Mus musculus,NC(=O)c1cn(COC(CO)CO)c2ncnc(N)c12,100000.0
CHEMBL514830,Mus musculus,CCOc1cc(O)c(C(=O)/C=C/c2ccc(C)o2)cc1CN1CCOCC1,91300.0
CHEMBL514687,Rattus norvegicus,CN(C)C12CC(OC(=O)CCN3CCCC3)C(C(c3ccccc3)C1)C(c1ccccc1)C2,25950.0
CHEMBL514677,Rattus norvegicus,O=C(CCN1CCCC1)OC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,12500.0
CHEMBL514648,Rattus norvegicus,Cc1nc(-c2ccccn2)nc(N2CCCC2c2ccccc2)c1Cl,76500.0
CHEMBL514530,Rattus norvegicus,CCN(CC)CCC(=O)OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,19150.0
CHEMBL514391,Rattus norvegicus,CN(C)C12CC(OC(=O)CCN3CCCCC3)C(C(c3ccccc3)C1)C(c1ccccc1)C2,25830.0
CHEMBL514269,Rattus norvegicus,O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1cccc(Cl)c1,143000.0
CHEMBL514199,Mus musculus,CC(C)Oc1cc(O)c(C(=O)/C=C/c2cccs2)cc1CN1CCOCC1,47700.0
CHEMBL513898,Mus musculus,CCCCCCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,18600.0
CHEMBL513643,Rattus norvegicus,CN1CCN(CC(=O)NC2CC3(N4CCCCC4)CC(c4ccccc4)C2C(c2ccccc2)C3)CC1,57520.0
CHEMBL513640,Mus musculus,CC(C)=CC[C@H](OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,770.0
CHEMBL513080,Mus musculus,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCC(N)=O)[nH]c3ccc(Cl)c(F)c23)c1,42000.0
CHEMBL513011,Mus musculus,CCC(C)CCCCCCCCCC/C(O)=C1\C(=O)C(C)N(C)C1=O,10000.0
CHEMBL512925,Mus musculus,O=Cc1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1,60000.0
CHEMBL512770,Rattus norvegicus,C[n+]1cc2[nH]c3ccccc3c2c2ccccc21.[Cl-],4320.0
CHEMBL512673,Mus musculus,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCC(N)=O)[nH]c3ccc(Br)cc23)c1,40000.0
CHEMBL512560,Bos taurus,COc1ccc(/C=C\c2cc(OC)c3ccsc3c2)cc1,123.0
CHEMBL512486,Mus musculus,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)CC(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,37000.0
CHEMBL512401,Mus musculus,O=C1C=C[C@@H]2O[C@H](c3ccccc3)[C@@H](O)[C@@H]2O1,43400.0
CHEMBL512392,Mus musculus,Cn1c2ccccc2c2c(-c3ccc(O)cc3)c[nH]c(=O)c21,30000.0
CHEMBL512308,Mus musculus,N=C(N)N/N=C/c1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1,50000.0
CHEMBL512241,Rattus norvegicus,NC1CC2(N3CCCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,34950.0
CHEMBL512217,Bos taurus,COc1ccc(/C=C\c2ccc3c(c2)C(C)(C)CCC3(C)C)cc1O,10000.0
CHEMBL512069,Rattus norvegicus,CN1CCN(CC(=O)OC2CC3(N(C)C)CC(c4ccccc4)C2C(c2ccccc2)C3)CC1,39860.0
CHEMBL511963,Mus musculus,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc(Cl)c(F)c23)c1,30000.0
CHEMBL511822,Rattus norvegicus,CC1(C)CC[C@]2(C)CC=C3[C@@](C)(CC[C@H]4[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](O)CC[C@@]34C)[C@@H]2C1,90000.0
CHEMBL511692,Rattus norvegicus,FC(F)(F)c1cc(NCCc2ccccc2)nc(-c2ccccn2)n1,74200.0
CHEMBL511688,Rattus norvegicus,N=C(N)c1ccc(O)c(-c2cc3ccc(C(=N)N)cc3o2)c1,164000.0
CHEMBL511529,Bos taurus,COc1ccc(/C=C\c2cc(OC)c3ccoc3c2)cc1O,35.0
CHEMBL511290,Mus musculus,Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NC(C)C(N)=O)[nH]c3ccc([N+](=O)[O-])cc23)c1,96000.0
CHEMBL511209,Rattus norvegicus,NCC(=O)OC1CC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,42940.0
CHEMBL511201,Mus musculus,NC(=O)c1c(F)ccc(OCc2nc3cc(Cl)cnc3s2)c1F,100000.0
CHEMBL510850,Mus musculus,Cl.O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)CN(C(=O)c2ccc(OCCN3CCCCC3)cc2)C/C1=C\c1ccc([N+](=O)[O-])cc1,4740.0
CHEMBL510747,Rattus norvegicus,CN(C)C12CC(N)C(C(c3ccccc3)C1)C(c1ccccc1)C2,40880.0
CHEMBL510498,Rattus norvegicus,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4cc(Cl)ccc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,8270.0
CHEMBL510421,Mus musculus,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CC(C[C@H]3O[C@@H]4C[C@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@]64OO5)CS(=O)(=O)c3ccc(CO)cc3)O[C@@H]3C[C@]4(C)CC[C@@H]1[C@@]23OO4,50000.0
CHEMBL510401,Mus musculus,C=C[C@@](C)(O)CC/C=C(\C)C(=O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H]3O)[C@H](OC(=O)[C@]34C[C@H](O)C(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8OC[C@H](O)[C@H](O[C@@H]9OC[C@H](O)[C@H](O)[C@H]9O)[C@H]8O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)O[C@H](COC(C)=O)[C@H]2O)[C@@H]1OC(=O)/C=C/c1ccccc1,3000.0
CHEMBL510298,Mus musculus,Cc1cc(N2CCC(N3CCN(C(=O)C4CC4)CC3)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,4.5
CHEMBL510194,Rattus norvegicus,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(Cl)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,13700.0
CHEMBL510135,Mus musculus,CCCCCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@H](C)C(=O)N[C@H]([C@H](O)C(C)C)C(=O)N[C@H]([C@@H](C)CC)C(=O)N(C)[C@@H](C)C(=O)N1C,2100.0
CHEMBL510129,Mus musculus,CC[C@H](C)[C@H]1NC(=O)[C@@H]([C@H](O)C(C)C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C1=O,130000.0
CHEMBL510087,Mus musculus,C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=C[C@]35OC[C@@]6(CCC(C)(C)C[C@H]63)[C@@H](O)C[C@]54C)[C@]2(C)CO)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,10600.0
CHEMBL509991,Bos taurus,COc1ccc(/C=C\c2cc(OC)c3ccsc3c2)cc1N.Cl,20.0
CHEMBL509714,Bos taurus,COc1cc(/C=C\c2cc(O)c3ccsc3c2)cc2sccc12,250.0
CHEMBL509559,Rattus norvegicus,CCCC(=O)c1ccc2c(c1)/C(=C1\C(=O)N([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c3ccccc31)C(=O)N2,31700.0
CHEMBL509315,Mus musculus,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3CC[C@@]4(C)C(=CC[C@]5(O)[C@@H]4C[C@@H](OC(=O)/C=C/c4ccc(O)cc4)[C@]4(C)[C@@](O)(C(C)=O)CC[C@]54O)C3)C[C@H]2OC)O[C@H](C)[C@H]1O[C@H]1C[C@H](OC)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](C)O1,120.0
CHEMBL509287,Mus musculus,CCCCCC[C@H]1C(=O)N(C)[C@H](C)C(=O)N[C@H]([C@H](O)C(C)C)C(=O)N[C@H]([C@@H](C)CC)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1C,960.0
CHEMBL509219,Mus musculus,CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1N=[N+]=[N-],2670.0
CHEMBL509032,Rattus norvegicus,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,1336.0
CHEMBL508996,Mus musculus,C=C[C@](C)(O)CC/C=C(\C)C(=O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H]3O)[C@H](OC(=O)[C@]34C[C@H](O)C(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8OC[C@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)O[C@H](COC(C)=O)[C@H]2O)[C@@H]1O,31.0
CHEMBL50894,Mus musculus,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,2200.0
CHEMBL508828,Rattus norvegicus,CCOC(=O)/N=C(/Nc1ccc(-c2ccc(-c3ccc(N/C(=N/C(=O)OCC)NC(C)C)cc3)cc2)cc1)NC(C)C,5300.0
CHEMBL50879,Mus musculus,N#Cc1cn(COC(CO)CO)c2ncnc(N)c12,100000.0
CHEMBL508736,Mus musculus,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](C)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,100.0
CHEMBL508662,Mus musculus,CC(=O)N[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5O[C@H](COC(C)=O)[C@@H](O)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O[C@@H]5OC[C@@H](O)[C@H](O[C@@H]6OC[C@](O)(CO)[C@H]6O)[C@H]5O)[C@H](O)C[C@]34C)C2(C)C)O[C@H](CO[C@@H]2OC[C@H](O)[C@H](O[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,3100.0
CHEMBL508634,Mus musculus,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,180.0
CHEMBL508442,Rattus norvegicus,CC(=O)OC[C@H]1O[C@@H](N2C(=O)/C(=C3/C(=O)Nc4ccc(Br)cc43)c3ccccc32)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7700.0
CHEMBL508391,Mus musculus,CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4[C@@H](OC)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](OC(=O)/C=C/c6ccccc6)[C@]6(C)[C@@](O)([C@H](C)OC(=O)c8ccccc8)CC[C@]76O)C5)O[C@@H]4C)O[C@@H]3C)C[C@H]2OC)[C@@H]1O,1220.0
CHEMBL508271,Rattus norvegicus,O=C1OC2(CCN(c3nc4cc(Cl)ccc4[nH]3)CC2)c2ccccc21,25600.0
CHEMBL507986,Mus musculus,CCNC(=S)N/N=C(\C)c1ccccn1,2811300.0
CHEMBL507949,Mus musculus,CC[C@H](C)[C@H]1NC(=O)[C@@H]([C@H](O)C(C)C)NC(=O)[C@@H](Cc2cn(CCOCCOCCNC(=O)CCCC[C@@H]3SC[C@@H]4NC(=O)N[C@H]34)nn2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)N(C)C1=O,86000.0
CHEMBL507615,Mus musculus,CO[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4[C@@H](OC)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](OC(=O)/C=C/c6ccccc6)[C@]6(C)[C@@](O)(C(C)=O)CC[C@]76O)C5)O[C@@H]4C)O[C@@H]3C)C[C@H]2OC)[C@@H]1O,126.0
CHEMBL507309,Mus musculus,C=C[C@](C)(O)CC/C=C(\C)C(=O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H]3O)[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)CC[C@H](O[C@@H]7O[C@H](CO[C@@H]8OC[C@H](O)[C@H](O[C@@H]9OC[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O)[C@@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7NC(C)=O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)O[C@H](COC(C)=O)[C@H]2O)[C@@H]1O,520.0
CHEMBL507178,Rattus norvegicus,C/C=C(\C)[C@H]1OC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](CC(C)C)OC(=O)/C(C)=C/C[C@H](O)[C@@H]1C,59.1
CHEMBL507155,Mus musculus,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,3900.0
CHEMBL507138,Mus musculus,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@@H](OC[C@H]4O[C@@H](OC(=O)[C@]56CCC(C)(C)C[C@H]5C5=CC[C@@H]7[C@@]8(C)CC[C@H](O[C@H]9OC[C@H](O)[C@H](O[C@@H]%10O[C@H](CO)[C@@H](O[C@@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%11O)[C@H](O)[C@H]%10O)[C@H]9O)C(C)(C)[C@@H]8CC[C@@]7(C)[C@]5(C)C[C@H]6O)[C@H](O)[C@@H](O)[C@@H]4O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,320.0
CHEMBL507000,Mus musculus,CC[C@H](C)[C@H]1NC(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H](C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@@H](C(C)C)NC1=O,240000.0
CHEMBL506997,Mus musculus,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,124000.0
CHEMBL506928,Mus musculus,CO[C@H]1C[C@H](O[C@H]2[C@@H](OC)C[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@]5(O)[C@@H]4C[C@@H](OC(=O)/C=C/c4ccccc4)[C@]4(C)[C@@](O)(C(C)=O)CC[C@]54O)C3)O[C@@H]2C)O[C@H](C)[C@H]1O[C@H]1C[C@@H](OC)[C@H](O[C@@H]2O[C@H](C)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](OC)[C@H]2O)[C@@H](C)O1,56.0
CHEMBL506885,Rattus norvegicus,CC(C)NC(=N)c1ccc(-c2cc3ccc(C(=N)NC(C)C)cc3o2)cc1,199000.0
CHEMBL506880,Mus musculus,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,60.0
CHEMBL506873,Rattus norvegicus,c1ccc2cc(CC3CN4CCC3CC4)ccc2c1,98200.0
CHEMBL506829,Mus musculus,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O)[C@H]8O[C@@H]8O[C@H](C)[C@@H](O)[C@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,100.0
CHEMBL506632,Rattus norvegicus,CNS(=O)(=O)c1ccc2c(c1)/C(=C1\C(=O)N([C@@H]3O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3OC(C)=O)c3ccccc31)C(=O)N2,81100.0
CHEMBL506578,Rattus norvegicus,C(=C1\CN2CCC1CC2)\c1ccc(-c2ccccc2)cc1,13400.0
CHEMBL506550,Mus musculus,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)[C@H](O)C[C@]45C)C3(C)C)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O,190.0
CHEMBL506305,Mus musculus,C/C=C(\C)C(=O)O[C@@H]1[C@@H](O)[C@H]2O[C@H](COC(=O)CCC(=O)CCCCCC[C@H](CCC)O[C@@H]3O[C@H](C)[C@H](OC(C)=O)[C@H](O)[C@H]3O2)[C@H]1OC(=O)/C=C/c1ccccc1,77.8
CHEMBL506188,Mus musculus,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@H]8OC[C@H](O)[C@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,2500.0
