chembl_id;organism;canonical_smiles;LD50 /mg.kg-1
CHEMBL94808;Mus musculus;Cn1c(O)nnc1-c1ccccc1Cl;800.0
CHEMBL94806;Mus musculus;Cn1c(O)nnc1-c1ccccc1;800.0
CHEMBL94273;Mus musculus;COc1nnc(-c2ccccc2)n1C;800.0
CHEMBL940;Rattus norvegicus;NCC1(CC(=O)O)CCCCC1;8000.0
CHEMBL94;Mus musculus;CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C;0.88
CHEMBL93835;Mus musculus;CC(/N=C(\NC#N)Nc1ccccc1)C(C)(C)C;1000.0
CHEMBL93815;Mus musculus;Oc1n[nH]c(-c2ccccc2)n1;800.0
CHEMBL93417;Mus musculus;Cn1nc(-c2ccccc2)nc1O;800.0
CHEMBL93188;Mus musculus;Cn1c(O)nnc1-c1ccc(Cl)c(Cl)c1;400.0
CHEMBL92892;Mus musculus;Cc1ccc(-c2nnc(O)n2C)cc1;800.0
CHEMBL92675;Mus musculus;CCn1c(-c2cccc(C(F)(F)F)c2)nn(C)c1=O;800.0
CHEMBL92617;Mus musculus;COc1ccc([C@@H]2SCC(=O)N2CCN2C(=O)CS[C@@H]2c2ccc(OC)cc2)cc1;1000.0
CHEMBL92504;Mus musculus;CCCCOc1cc(-c2nnc(O)n2C)ccc1OC;200.0
CHEMBL92392;Mus musculus;Cn1nc(-c2cccs2)n(C)c1=O;800.0
CHEMBL92366;Mus musculus;CC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1;1000.0
CHEMBL92222;Mus musculus;CCCCCCCCCCC[C@@H](O)CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(OC(=O)C[C@H](O)CCCCCCCCCCC)C1OC(=O)C[C@H](O)CCCCCCCCCCC;0.8
CHEMBL92131;Mus musculus;COc1ccc(C2SCC(=O)N2CCN2C(=O)CSC2c2ccc(OC)c(OC)c2)cc1OC;1000.0
CHEMBL92113;Mus musculus;CCC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL91919;Mus musculus;Cn1c(O)nnc1-c1ccc(Cl)cc1;800.0
CHEMBL91641;Mus musculus;CCN(CC)CC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL91593;Mus musculus;CN(C(=O)CNC(=O)CN1CCCCC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL91582;Mus musculus;CN(C(=O)CNC(=O)CNCCc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL91511;Mus musculus;CC(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL91083;Mus musculus;CCCCC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL90910;Mus musculus;NC(C(=O)NCC(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccccc1;1000.0
CHEMBL90870;Mus musculus;CN(C(=O)CNC(=O)Cc1ccccc1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL90833;Mus musculus;CC(C)C(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL90555;Mus musculus;CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1;1.0
CHEMBL90080;Mus musculus;CN(C(=O)CNC(=O)CN1CCOCC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL9;Mus musculus;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21;314.0
CHEMBL89928;Mus musculus;c1ccc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)nc1;800.0
CHEMBL89411;Mus musculus;Cc1cc(C)c(/N=C(\NC#N)NC(C)(C)C)c(C)n1;1000.0
CHEMBL89410;Mus musculus;COc1ccc(N/C(=N/C(C)(C)C)NC#N)cn1;400.0
CHEMBL89352;Mus musculus;CC(C)(C)/N=C(\NC#N)Nc1cccnc1Cl;1000.0
CHEMBL89287;Mus musculus;CCC(CC)(CC)/N=C(\NC#N)Nc1ccncc1;1000.0
CHEMBL89188;Mus musculus;Cc1cccc(C)c1/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL89180;Mus musculus;CCC(C)(CC)/N=C(\NC#N)Nc1ccncc1;300.0
CHEMBL88968;Mus musculus;CN1CCN(CC(=O)NCC(=O)N(C)c2ccc(Cl)cc2C(=O)c2ccccc2Cl)CC1;1000.0
CHEMBL88901;Mus musculus;CC(C)NCC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;750.0
CHEMBL88900;Mus musculus;CN(C(=O)CNC(=O)CN1CCN(c2ccccc2)CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL88827;Mus musculus;C/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL88705;Mus musculus;CCC/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL88636;Mus musculus;NCC(=O)NCC(=O)Nc1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1;1000.0
CHEMBL88282;Mus musculus;CN(C)CC(=O)NCC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1Cl;1000.0
CHEMBL88247;Mus musculus;CC(C)(C)C(C)(C)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL88083;Mus musculus;CC(C)CC/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL88059;Mus musculus;CNc1ccc2c(cc1=O)[C@@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2;1.4
CHEMBL88;Mus musculus;O=P1(N(CCCl)CCCl)NCCCO1;620.0
CHEMBL87926;Mus musculus;N#CN/C(=N\CCc1ccccc1)Nc1ccncc1;1000.0
CHEMBL87888;Mus musculus;N#CN/C(=N\C1CC1)Nc1cccnc1;1000.0
CHEMBL87851;Rattus norvegicus;NP1(=O)OCCCN1CCCl;1000.0
CHEMBL87677;Mus musculus;O=P(O)(OCCCNCCCl)OP(=O)(O)OCCCNCCCl;1000.0
CHEMBL87668;Mus musculus;CCC(C)C(C)/N=C(\NC#N)Nc1ccncc1;250.0
CHEMBL87658;Rattus norvegicus;O=P1(NCCCl)NCCCO1;800.0
CHEMBL87630;Mus musculus;CCC(CC)/N=C(\NC#N)Nc1cccnc1;600.0
CHEMBL87551;Mus musculus;CCCC(C)(C)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL87213;Mus musculus;N#CN/C(=N\C1CCCCCCC1)Nc1ccncc1;600.0
CHEMBL87212;Mus musculus;CC(C)(C)/N=C(\NC#N)Nc1ccncc1;1000.0
CHEMBL87206;Mus musculus;C=C(C)C/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL87201;Mus musculus;CC(C)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL87166;Mus musculus;CCCCCCC/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL87158;Mus musculus;CCC(C)(CC)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL87047;Mus musculus;CC(C)(C)CC(C)(C)/N=C(\NC#N)Nc1ccncc1;1000.0
CHEMBL86979;Mus musculus;N#CN/C(=N\Cc1ccccc1)Nc1ccncc1;600.0
CHEMBL86957;Mus musculus;CCC(CC)(CC)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL86956;Mus musculus;N#CN/C(=N\c1cccnc1)N1CCCCC1;1000.0
CHEMBL86899;Mus musculus;N#CN/C(=N\c1ccccc1)Nc1cccnc1;1000.0
CHEMBL86807;Mus musculus;CCC(C)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL86714;Mus musculus;CC(C)(C)/N=C(\NC#N)Nc1ccccn1;600.0
CHEMBL86713;Mus musculus;CC(C)(C)/N=C(\NC#N)Nc1ccc(Cl)cn1;800.0
CHEMBL86620;Mus musculus;CC(C)C(C)(C)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL86568;Mus musculus;CC(C)C(/N=C(\NC#N)Nc1ccncc1)C(C)C;250.0
CHEMBL86567;Mus musculus;CC(/N=C(\NC#N)Nc1ccncc1)C1CC1;200.0
CHEMBL86566;Mus musculus;N#CN/C(=N\C(C1CC1)C1CC1)Nc1ccncc1;600.0
CHEMBL86536;Mus musculus;N#CN/C(=N\C1CCCCC1)Nc1ccncc1;600.0
CHEMBL86478;Mus musculus;CCCCC(CC)C/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL86446;Mus musculus;CC(C)(C)CC(C)(C)/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL86434;Mus musculus;CC(C)(C)C/N=C(\NC#N)Nc1ccncc1;600.0
CHEMBL86362;Mus musculus;CCCCC/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL863;Mus musculus;N[C@@H](CS)C(=O)O;660.0
CHEMBL85812;Mus musculus;COc1cc2c(c(OC)c1OC)-c1cc/c(=N\Cc3ccccc3)c(O)cc1[C@@H](NC(C)=O)CC2;41.0
CHEMBL85710;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC=O)CC2;5.0
CHEMBL85614;Mus musculus;O=P(O)(O)OCCCN1CC1;180.0
CHEMBL85388;Mus musculus;NCCCOP(=O)(O)O;1000.0
CHEMBL85339;Mus musculus;CC(C)C(C)(C)/N=C(\NC#N)Nc1ccncc1;1000.0
CHEMBL852;Mus musculus;N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O;21.7
CHEMBL85187;Mus musculus;N#CN/C(=N\c1ccccc1)Nc1ccncc1;1000.0
CHEMBL85073;Mus musculus;N#CN/C(=N\C1CCCCC1)Nc1ccccn1;1000.0
CHEMBL84962;Mus musculus;N#CN/C(=N\CC1CCCO1)Nc1cccnc1;1000.0
CHEMBL84856;Mus musculus;CCCC/N=C(\NC#N)Nc1cccnc1;1000.0
CHEMBL84736;Mus musculus;N#CN/C(=N\CCc1ccccc1)Nc1cccnc1;1000.0
CHEMBL84729;Mus musculus;CCN(CC)CC/N=C(\NC#N)Nc1cccnc1;250.0
CHEMBL84581;Mus musculus;N#CN/C(=N\C1CCCCC1)Nc1cccnc1;1000.0
CHEMBL83947;Mus musculus;CCNCCC(O)CNCCCCNCC(O)CCNCC;325.0
CHEMBL83817;Mus musculus;C/N=C(/S)CCNCCSP(=O)([O-])O.[Li+];250.0
CHEMBL83406;Mus musculus;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2;0.8
CHEMBL826;Mus musculus;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21;2000.0
CHEMBL82452;Mus musculus;N=C(N)CCNC(=O)c1c[nH]c2nc(N)nc(O)c12;100.0
CHEMBL82282;Mus musculus;NC(=O)CCNCCSP(=O)([O-])O.[Li+];600.0
CHEMBL81894;Mus musculus;CNC(=O)CCNCCSP(=O)([O-])O.[Li+];600.0
CHEMBL817;Mus musculus;Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1;1000.0
CHEMBL812;Mus musculus;CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-];3.3
CHEMBL81;Mus musculus;O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12;255.0
CHEMBL80120;Mus musculus;O=P([O-])(O)SCCNCCC1=NCCN1.[Li+];100.0
CHEMBL8;Mus musculus;O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O;5000.0
CHEMBL79956;Mus musculus;CC1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O;213.0
CHEMBL79143;Mus musculus;N/C(=N\O)N/N=C/c1cccc(I)c1;190.0
CHEMBL79;Mus musculus;CCN(CC)CC(=O)Nc1c(C)cccc1C;39.3
CHEMBL78097;Mus musculus;O=P1(NCCBr)OCCCN1CCCl;470.0
CHEMBL77571;Mus musculus;CC(C)(C)C/N=C(/NC#N)Nc1cccnc1;1000.0
CHEMBL7728;Mus musculus;CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O;745.0
CHEMBL77101;Mus musculus;CCNCCCCNCCCCNCCCCNCC;325.0
CHEMBL76;Mus musculus;CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12;70.0
CHEMBL75362;Rattus norvegicus;CCC(C)(C)/N=C(/S)Nc1cccnc1;460.0
CHEMBL75337;Mus musculus;Oc1cc2c(nn1)-c1ccccc1CC2;1000.0
CHEMBL75172;Mus musculus;CC(/N=C(/NC#N)Nc1cccnc1)C(C)(C)C;1000.0
CHEMBL75020;Rattus norvegicus;CC(C)(C)/N=C(/NC#N)Nc1cccnc1;278.0
CHEMBL75013;Rattus norvegicus;O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2;333.7
CHEMBL748;Rattus norvegicus;C[n+]1ccccc1/C=N/O.[Cl-];377.5
CHEMBL738;Mus musculus;CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+];80.0
CHEMBL73777;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3ccc(Cl)c(Cl)c3Cl)CC2)o1;750.0
CHEMBL73756;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3ccc(Cl)c(Cl)c3)CC2)o1;1000.0
CHEMBL73639;Rattus norvegicus;CC(=O)/C=C/c1ccccc1;1.985
CHEMBL7359;Rattus norvegicus;CNc1ncnc2c1ncn2Cc1ccccc1F;1000.0
CHEMBL73519;Mus musculus;CC(=O)Nc1ccc2c(c1)CCc1cc(O)nnc1-2;651.0
CHEMBL73383;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3cc(Cl)cc(Cl)c3)CC2)o1;2000.0
CHEMBL73221;Mus musculus;CSc1ccc(-c2nc(O)oc2CCN2CCN(c3ccccc3)CC2)cc1;250.0
CHEMBL73161;Mus musculus;Cn1c(-c2ccc(F)cc2)c(CCN2CCN(c3ccccc3)CC2)oc1=O;750.0
CHEMBL73122;Mus musculus;CC(Cl)C(=O)Nc1ccc2c(c1)CCC1CC(=O)NN=C21;1000.0
CHEMBL73030;Mus musculus;CC(=O)Nc1ccc2c(c1)C1=NNC(=O)CC1CC2;1000.0
CHEMBL72977;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3cc(Br)cc(Br)c3)CC2)o1;1000.0
CHEMBL7288;Mus musculus;COc1cc(CC(=O)O)ccc1-c1ccc(Cl)cc1;238.0
CHEMBL72677;Mus musculus;CC(=O)n1c(-c2ccc(F)cc2)c(CCN2CCN(c3cc(Cl)cc(Cl)c3)CC2)oc1=O;1000.0
CHEMBL72675;Mus musculus;N=c1sccn1Cc1ccc(Cl)nc1;0.7
CHEMBL72673;Mus musculus;CC(C(=O)O)c1ccc(Nc2ccccn2)c(Cl)c1;729.0
CHEMBL72668;Mus musculus;CC(=O)Nc1cccc2c1CCC1CC(=O)NN=C21;378.0
CHEMBL72651;Mus musculus;Cc1ccccc1N1CCN(CCc2oc(O)nc2-c2ccc(F)cc2)CC1;250.0
CHEMBL72565;Mus musculus;CC(C(=O)O)c1ccc(Nc2ccccn2)cc1;1907.0
CHEMBL72549;Mus musculus;Oc1nc(-c2ccc(Cl)cc2)c(CN2CCN(c3ccccc3)CC2)o1;1000.0
CHEMBL7253;Mus musculus;COc1ccc(-c2ccc(Cl)cc2)c(CC(=O)O)c1;566.0
CHEMBL72488;Mus musculus;COc1ccccc1N1CCN(CCc2oc(=O)n(C(C)=O)c2-c2ccc(F)cc2)CC1;190.0
CHEMBL72400;Mus musculus;COc1ccccc1N1CCN(CCc2oc(O)nc2-c2ccc(F)cc2)CC1;2000.0
CHEMBL72336;Mus musculus;CC(=O)SCCNC(=O)[C@H](C)N.O=C(O)C(F)(F)F;1250.0
CHEMBL723;Rattus norvegicus;COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12;25.0
CHEMBL72206;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)o1;1000.0
CHEMBL72121;Mus musculus;COc1ccc(-c2nc(O)oc2CCN2CCN(c3ccccc3)CC2)cc1;350.0
CHEMBL72085;Mus musculus;Oc1nc(-c2ccc(Cl)cc2)c(CCN2CCN(c3ccccn3)CC2)o1;375.0
CHEMBL72068;Mus musculus;CC(=O)n1c(-c2ccc(F)cc2)c(CCN2CCN(c3ccccc3)CC2)oc1=O;350.0
CHEMBL72055;Mus musculus;O=C1CC2CCc3ccccc3C2=NN1;450.0
CHEMBL72;Mus musculus;CNCCCN1c2ccccc2CCc2ccccc21;572.0
CHEMBL718;Mus musculus;CC(N)(Cc1ccc(O)c(O)c1)C(=O)O;1317.0
CHEMBL71672;Mus musculus;C[C@H](N)C(=O)NCCSSCCNC(=O)[C@@H](C)N.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F;1200.0
CHEMBL71328;Mus musculus;CN1N=C2c3ccc(N)cc3CC2CC1=O;750.0
CHEMBL71214;Mus musculus;NCC(=O)NCCSSCCNC(=O)CN.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F;1500.0
CHEMBL71089;Mus musculus;Oc1nc(-c2ccccc2)c(CCN2CCN(c3ccccc3)CC2)o1;1000.0
CHEMBL71080;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3cccc(Cl)c3Cl)CC2)o1;90.0
CHEMBL71046;Mus musculus;N=C1SCCN1Cc1ccc(Cl)nc1;0.7
CHEMBL71031;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3cc(Cl)c(Cl)cc3Cl)CC2)o1;750.0
CHEMBL71;Mus musculus;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;400.0
CHEMBL70979;Mus musculus;Br.CC(=O)SCCNC(=O)CCCN;800.0
CHEMBL70968;Mus musculus;O=C(c1ccccc1)n1c(-c2ccc(F)cc2)c(CCN2CCN(c3ccccc3)CC2)oc1=O;750.0
CHEMBL70960;Mus musculus;COc1cccc(N2CCN(CCc3oc(O)nc3-c3ccc(F)cc3)CC2)c1;500.0
CHEMBL70823;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3cc(Cl)ccc3Cl)CC2)o1;750.0
CHEMBL7077;Mus musculus;Cc1cccc2nc(N)nc(N)c12;100.0
CHEMBL70637;Mus musculus;CNC(=O)n1c(-c2ccc(F)cc2)c(CCN2CCN(c3ccccc3)CC2)oc1=O;750.0
CHEMBL70568;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCCN2CCN(c3ccccc3)CC2)o1;170.0
CHEMBL70479;Mus musculus;CCN(CC)CCn1c(-c2ccc(F)cc2)c(CCN2CCN(c3ccccc3)CC2)oc1=O;350.0
CHEMBL70469;Mus musculus;NCC(=O)NCCSC(=O)C(Cl)Cl.O=C(O)C(F)(F)F;800.0
CHEMBL70467;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3ccccn3)CC2)o1;1000.0
CHEMBL70465;Mus musculus;Cc1ccc(-c2nc(O)oc2CCN2CCN(c3ccccc3)CC2)cc1;400.0
CHEMBL70327;Mus musculus;Oc1nc(-c2ccc(Cl)cc2)c(CCN2CCN(c3ccccc3)CC2)o1;1000.0
CHEMBL70251;Mus musculus;Br.Br.NCCCC(=O)NCCSSCCNC(=O)CCCN;300.0
CHEMBL70;Mus musculus;CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5;531.0
CHEMBL69928;Mus musculus;CC(Cl)C(=O)Nc1ccc2c(c1)CC1CC(=O)NN=C21;1000.0
CHEMBL6988;Mus musculus;COc1cc(-c2ccc(Cl)cc2)ccc1CC(=O)O;400.0
CHEMBL69787;Mus musculus;Oc1nc(-c2ccc(F)cc2)c(CCN2CCN(c3ccccc3)CC2)o1;2000.0
CHEMBL696;Mus musculus;CCC1(C)CC(=O)NC1=O;1752.2
CHEMBL6937;Mus musculus;COc1cc(CC(=O)O)cc(-c2ccc(Cl)cc2)c1;570.0
CHEMBL68980;Mus musculus;CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3ccnc3)c(F)c21;773.0
CHEMBL688;Mus musculus;CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O;368.0
CHEMBL68750;Mus musculus;CC(=O)Nc1ccc2c(c1)CC1CC(=O)N(C)N=C21;1000.0
CHEMBL6864;Mus musculus;COc1c(CC(=O)O)cccc1-c1ccc(Cl)cc1;283.0
CHEMBL68633;Mus musculus;NCC(=O)NCCSC(=O)CCl.O=C(O)C(F)(F)F;550.0
CHEMBL68560;Mus musculus;Br.CC(C)(C)C(=O)SCCNC(=O)CN;1200.0
CHEMBL681;Mus musculus;CCOC(=O)c1cncn1[C@H](C)c1ccccc1;40.0
CHEMBL67752;Mus musculus;NC(C(=O)O)C(C(=O)O)C(=O)O;1100.0
CHEMBL67577;Mus musculus;Br.CCC(=O)SCCNC(=O)CN;1500.0
CHEMBL673;Mus musculus;C#CCN(C)Cc1ccccc1;400.0
CHEMBL67279;Rattus norvegicus;CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O;0.5
CHEMBL671;Mus musculus;S=P(N1CC1)(N1CC1)N1CC1;18.0
CHEMBL668;Mus musculus;CNCCCC1c2ccccc2C=Cc2ccccc21;50.0
CHEMBL6672;Mus musculus;COc1ccc(-c2ccc(Cl)cc2)cc1CC(=O)O;566.0
CHEMBL6623;Mus musculus;Clc1ccc(C2CC3CCC2N3)cn1;0.06
CHEMBL66108;Rattus norvegicus;C#CCN1CCC2=C(C1)c1c(O)cc(C(C)C(C)CCCCC)cc1OC2(C)C;1000.0
CHEMBL660;Mus musculus;NC12CC3CC(CC(C3)C1)C2;900.0
CHEMBL659;Mus musculus;COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2;10.0
CHEMBL651;Mus musculus;CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1;44.0
CHEMBL65;Mus musculus;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;56.2
CHEMBL64733;Mus musculus;CC(C)(C)/N=C(\Nc1ccc2ccccc2c1)Nc1nccs1;1000.0
CHEMBL64633;Mus musculus;CCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(CC)C2C1;9.0
CHEMBL64600;Mus musculus;Cc1cc(N/C(=N/C2CCC(C)CC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL64529;Mus musculus;CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1;18.0
CHEMBL640;Mus musculus;CCN(CC)CCNC(=O)c1ccc(N)cc1;312.0
CHEMBL64;Mus musculus;NNC(=O)c1ccncc1;151.0
CHEMBL63774;Mus musculus;CC(C)(C)/N=C(\Nc1ccccn1)Nc1nccs1;1000.0
CHEMBL63773;Mus musculus;CC(C)(C)/N=C(\Nc1cnc2ccccc2c1)Nc1nccs1;1000.0
CHEMBL636;Rattus norvegicus;CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1;6.2
CHEMBL631;Mus musculus;CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1;605.0
CHEMBL629;Mus musculus;CN(C)CCC=C1c2ccccc2CCc2ccccc21;70.0
CHEMBL62625;Mus musculus;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CC(C)=O)CC3)cc21;4000.0
CHEMBL62129;Mus musculus;Cc1ccc2cc(N/C(=N\C(C)(C)C)Nc3nccs3)ccc2n1;1000.0
CHEMBL62105;Mus musculus;Cc1cc(N/C(=N/C2CCCCCCC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL62079;Mus musculus;Cc1cc(N/C(=N/C2CCCCCC2)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL61973;Mus musculus;Cc1cc(N/C(=N/CC(C)C)Nc2nccs2)c2ccccc2n1;1000.0
CHEMBL61821;Mus musculus;CCC(C)(C)/N=C(\Nc1ncccn1)Nc1nccs1;1000.0
CHEMBL61698;Mus musculus;CCOC(=O)c1csc(/N=C(\Nc2cc(C)nc3ccccc23)NC2CCCCC2)n1;1000.0
CHEMBL61694;Rattus norvegicus;CCCCCC/N=C(\Nc1nccs1)Nc1cc(C)nc2ccccc12;8.0
CHEMBL61633;Mus musculus;CC(C)(C)/N=C(\Nc1nccs1)Nc1cc(-c2ccccc2)nc2ccccc12;1000.0
CHEMBL61629;Mus musculus;Clc1ccc2c(N/C(=N/C3CCCCC3)Nc3nccs3)ccnc2c1;1000.0
CHEMBL61627;Mus musculus;CC1CSC2=C1c1c(O)cc(C(C)CCCc3ccc(F)cc3)cc1OC2(C)C;500.0
CHEMBL61611;Mus musculus;CC(C)(C)/N=C(\Nc1ccccc1)Nc1nccs1;1000.0
CHEMBL61548;Mus musculus;CC(C)Cc1cc(N/C(=N/C(C)(C)C)Nc2nccs2)c2ccccc2n1;600.0
CHEMBL61516;Mus musculus;Cc1cc(N/C(=N/C(C)(C)C)Nc2cccs2)c2ccccc2n1;1000.0
CHEMBL61414;Mus musculus;CC(C)(C)/N=C(\Nc1nccs1)Nc1cc(C(F)(F)F)nc2ccccc12;1000.0
CHEMBL614;Mus musculus;NC(=O)c1cnccn1;1680.0
CHEMBL61391;Mus musculus;Cc1cc(N/C(=N/C(C)(C)C)Nc2ccccc2)c2ccccc2n1;40.0
CHEMBL61289;Mus musculus;CCCCSC[S+]([O-])C[C@H](C)NC(=O)/C=C/c1c(C)nc(O)nc1O;16.5
CHEMBL61274;Mus musculus;CCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1;6.0
CHEMBL61224;Mus musculus;Cc1cc(N/C(=N/C2CCCCC2)Nc2nnc(S)s2)c2ccccc2n1;1000.0
CHEMBL612201;Mus musculus;CN(C)CCNC(=O)[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O;500.0
CHEMBL611295;Mus musculus;NC(=O)c1nn(C2O[C@H](CO)[C@@H](O)[C@H]2O)cp1;480.0
CHEMBL611271;Mus musculus;CCC(CC)NC(=O)[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O;50.0
CHEMBL611196;Mus musculus;C[n+]1c(CC(=S)[S-])cccc1CC(=S)[S-].[I-].[Na+].[Na+];600.0
CHEMBL61111;Mus musculus;Cc1cc(N/C(=N/C2CCCCC2)Nc2ccccc2)c2ccccc2n1;300.0
CHEMBL610969;Mus musculus;Cc1cccc(OCC(O)CNC(=O)[C@H]2OC(n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)c1;300.0
CHEMBL610968;Mus musculus;Nc1ncnc2c1ncn2C1O[C@H](C(=O)N2CCOCC2)[C@@H](O)[C@H]1O;300.0
CHEMBL610685;Mus musculus;Nc1ncnc2c1ncn2C1O[C@H](C(=O)NCCO)[C@@H](O)[C@H]1O;2.0
CHEMBL610683;Mus musculus;Nc1ncnc2c1ncn2C1O[C@H](C(=O)NCCc2ccccc2)[C@@H](O)[C@H]1O;1000.0
