chembl_id;organism;canonical_smiles;F /%
CHEMBL272888;Rattus norvegicus;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1;22.0
CHEMBL272850;Rattus norvegicus;COc1cc(OC)cc(C(=O)Nc2ccc(C)c(C(=O)Nc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc3)c2)c1;8.0
CHEMBL272822;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(F)cc3)c2cc1OC;81.0
CHEMBL272789;Rattus norvegicus;CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(C)C2)cc1;13.0
CHEMBL272767;Mus musculus;Cc1cc(C)cc(NC(=O)Nc2ccc(-c3nccc4[nH]nc(N)c34)cc2)c1;9.0
CHEMBL272705;Rattus norvegicus;C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12;41.0
CHEMBL272693;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccncc5)cccc4c3)c2cc1OC;62.0
CHEMBL272584;Rattus norvegicus;CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O;61.0
CHEMBL272548;Rattus norvegicus;COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)c2nnn[nH]2)cc1;0.0
CHEMBL272545;Rattus norvegicus;CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3;31.0
CHEMBL272538;Rattus norvegicus;Cc1ccc(N2CCN(C(=O)[C@@H]3CN(C4CCOCC4)C[C@H]3c3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1;10.0
CHEMBL272533;Rattus norvegicus;COc1cccc([C@@]2(OC)CCCC[C@@H]2CN(C)C)c1;11.0
CHEMBL272511;Rattus norvegicus;Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C)nc6c5CC4)n3C)cccc2n1;15.0
CHEMBL272478;Rattus norvegicus;Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1;10.0
CHEMBL272346;Rattus norvegicus;O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)c3ccccc3-c3ccccc3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1;0.4
CHEMBL272342;Rattus norvegicus;O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1;6.0
CHEMBL272261;Rattus norvegicus;COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cc2F)c1;40.0
CHEMBL272250;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1C(N)=O;39.0
CHEMBL272245;Rattus norvegicus;O=c1c2cc(C#CCc3ccccc3)ccc2ncn1Cc1cc(F)c(O)c(F)c1;2.0
CHEMBL272198;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(C(=O)NC5CC5)cccc4c3)c2cc1OC;66.0
CHEMBL272172;Rattus norvegicus;CN(C(=O)CS(=O)(=O)N(C)C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O;17.0
CHEMBL272150;Rattus norvegicus;Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1;36.0
CHEMBL271984;Mus musculus;COc1cc2nccc(Oc3ccc4c(C(N)=O)cccc4c3)c2cc1OC;39.0
CHEMBL271945;Rattus norvegicus;CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)O;80.0
CHEMBL271876;Rattus norvegicus;CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1[C@H](CC#N)COc1ccccn1;24.0
CHEMBL271868;Rattus norvegicus;O=C(O)c1ccc(CCCc2c(CCNS(=O)(=O)c3ccccc3Br)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1;1.9
CHEMBL271750;Rattus norvegicus;CC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CC1;22.6
CHEMBL271703;Rattus norvegicus;C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)cnc12;6.0
CHEMBL271671;Rattus norvegicus;CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1;52.0
CHEMBL271632;Rattus norvegicus;Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)sc6cc5CC4)n3C)cccc2n1;25.0
CHEMBL271528;Rattus norvegicus;CCC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CC1;38.0
CHEMBL271453;Rattus norvegicus;CC(C)(C)OC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(Cl)Cl)C(C)(C)C;12.0
CHEMBL271449;Rattus norvegicus;Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C;63.0
CHEMBL271428;Rattus norvegicus;COC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(F)(F)F)cc1)C2;16.0
CHEMBL271381;Mus musculus;COc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12;71.0
CHEMBL271283;Rattus norvegicus;C[C@@H](NC(=O)[C@@](C)(O)C(F)(F)F)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1Cl;71.0
CHEMBL271235;Rattus norvegicus;C#CCN1C[C@@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)[C@@H](C(=O)NO)C1;25.0
CHEMBL271188;Rattus norvegicus;COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12;99.0
CHEMBL271141;Rattus norvegicus;Cc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1;4.0
CHEMBL271140;Rattus norvegicus;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2C)cc1C(=O)Nc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1;7.0
CHEMBL271096;Rattus norvegicus;CCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3;17.0
CHEMBL271039;Rattus norvegicus;Cc1nc([C@H](C(=O)N2CCOCC2)N2C(=O)[C@@H](C3Cc4ccccc4C3)NC(=O)[C@H]2CC(C)C)co1;33.0
CHEMBL271013;Rattus norvegicus;C[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12;5.0
CHEMBL271012;Rattus norvegicus;C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12;39.0
CHEMBL270956;Rattus norvegicus;CC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CCC1;11.6
CHEMBL270954;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(C)cc3)c2cc1C(N)=O;28.0
CHEMBL270838;Rattus norvegicus;CC(C)(C)c1ccc(S(=O)(=O)N2CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@]3(CN3CCOCC3)C2)cc1;10.0
CHEMBL270817;Rattus norvegicus;CC(C)(C)c1nn2ccccc2c1Cc1ccc(C(=O)N[C@@H]2CCOC[C@@H]2C(=O)NO)cc1;48.0
CHEMBL270809;Rattus norvegicus;Cc1cccc(C)c1S(=O)(=O)NCCc1c(CCCc2ccc(C(=O)O)cc2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1;1.3
CHEMBL270808;Rattus norvegicus;Cc1ccccc1S(=O)(=O)NCCc1c(CCCc2ccc(C(=O)O)cc2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1;8.6
CHEMBL270744;Rattus norvegicus;CN(C)S(=O)(=O)N(C)[C@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O;49.0
CHEMBL270668;Rattus norvegicus;COCCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C)cc1)C2;8.0
CHEMBL270591;Rattus norvegicus;CCS(=O)(=O)CCN(C(=O)Cc1ccc(F)c(C(F)(F)F)c1)[C@H](C)c1nc(C2CC2)cn1-c1ccc(C#N)cc1;16.0
CHEMBL270575;Rattus norvegicus;COCCOC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2;0.0
CHEMBL270548;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)Nc3ccc(Cl)cc3)c2cc1OC;95.0
CHEMBL270532;Mus musculus;COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccc(Cl)cc5)cccc4c3)c2cc1OC.CS(=O)(=O)O;24.0
CHEMBL270515;Mus musculus;CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1cccc(-c2ccccc2)n1)[C@@H](C)O)B(O)O;39.0
CHEMBL270514;Rattus norvegicus;CN1CCN(S(=O)(=O)N(C)[C@H]2CCCn3c2nc(C(=O)NCc2ccc(F)cc2)c(O)c3=O)CC1;15.0
CHEMBL270502;Rattus norvegicus;COc1ccc(CNC(=O)c2ccc3ncn(Cc4ccc(C(=O)O)cc4)c(=O)c3c2)cc1;9.0
CHEMBL270480;Rattus norvegicus;COc1ccc(CNC(=O)c2ccc3ncn(Cc4ccc(OC)cc4)c(=O)c3c2)cc1;48.0
CHEMBL270390;Rattus norvegicus;Cn1cc(-c2ccc(O)cc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O;2.0
CHEMBL270232;Rattus norvegicus;O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)c3ccccc3OC(F)(F)F)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1;15.4
CHEMBL270225;Rattus norvegicus;N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCN2CC[C@@](N)(Cc3ccccc3)C(=O)N12)C(=O)c1nc2ccccc2s1;25.0
CHEMBL270177;Mus musculus;CC1NC(N)=Nc2cccc(Cl)c21;59.0
CHEMBL270173;Rattus norvegicus;CCOc1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)c3ccno3)CC2)c(F)c1;7.0
CHEMBL270143;Rattus norvegicus;COCCNC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2;0.0
CHEMBL270084;Mus musculus;COc1ccc(-c2ccc(NC(=O)Nc3cc(C)ccc3F)cc2)c2c(N)noc12;34.0
CHEMBL270083;Rattus norvegicus;N[C@H]1CCCC[C@H]1NC(=O)P(=O)(O)O;11.8
CHEMBL270050;Rattus norvegicus;COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cn2)cc1;73.0
CHEMBL27;Rattus norvegicus;CC(C)NCC(O)COc1cccc2ccccc12;30.0
CHEMBL269963;Rattus norvegicus;CCOc1c(Cl)cc(Cl)cc1-c1cnc([C@@H](C)NC(=O)C2(NC(=O)C(F)(F)F)CC2)c(F)c1;8.0
CHEMBL269959;Rattus norvegicus;Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6cc5CC4)n3C)cccc2n1;34.0
CHEMBL269924;Rattus norvegicus;CC(C)Cn1c2ccc(C(=O)c3sccc3Cl)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3;69.0
CHEMBL269915;Rattus norvegicus;COc1cc2nccc(Oc3ccc4c(C(=O)Nc5ccccn5)cccc4c3)c2cc1OC;45.0
CHEMBL269884;Mus musculus;COc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)c2c(N)noc12;99.0
CHEMBL269787;Rattus norvegicus;O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1;6.0
CHEMBL269553;Rattus norvegicus;CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)OC([C@H](C)C[C@@H]2CC[C@@H](OC(=O)N(C)OC)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C;6.2
CHEMBL269369;Rattus norvegicus;N#Cc1cccc(C(=O)C(Nc2ccc(Cl)cc2)NC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c1;47.0
CHEMBL268922;Rattus norvegicus;O=C(O)[C@H](CCC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2)NS(=O)(=O)c1cnoc1;12.0
CHEMBL267014;Rattus norvegicus;Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1;66.0
CHEMBL266922;Rattus norvegicus;CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](C(N)=O)[C@@H](O)[C@H]3O)c2n1;5.0
CHEMBL266647;Mus musculus;CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1;23.0
CHEMBL26599;Mus musculus;NC(=O)c1c2n(c3c(N4CCN(CCc5ccc(F)c(F)c5)CC4)ncnc13)CCCC2;52.0
CHEMBL265778;Rattus norvegicus;O=C(O)[C@H](Cc1ccc2nc(-c3c(Cl)cccc3Cl)oc2c1)NC(=O)[C@@H]1CCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1;8.0
CHEMBL265288;Rattus norvegicus;Cc1cc(C)cc(-c2[nH]c3ccc(C(C)(C)C(=O)N4CC5CCC4CC5)cc3c2[C@H](C)CNCCCCc2ccncc2)c1;14.0
CHEMBL265273;Rattus norvegicus;O=C(O)CCC[C@H](O)[C@H](O)/C=C/C=C/C#C/C=C/[C@@H](O)COc1ccc(F)cc1;28.0
CHEMBL264876;Rattus norvegicus;O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)NCc1ccc(N2CCOCC2=O)cc1;20.0
CHEMBL264627;Rattus norvegicus;O=C1NCc2c(-c3ccc(F)cc3Cl)cc(C3CCN(CC4CCC4)CC3)cc2N1c1c(Cl)cccc1Cl;11.6
CHEMBL264070;Rattus norvegicus;CCCn1c(=O)c2nc([C@]34CC[C@](CCCC(=O)O)(CC3)CC4)[nH]c2n(CCC)c1=O;48.0
CHEMBL263806;Rattus norvegicus;CC1(C)CNc2c(cc(CCC(=O)N3CCN(CC(=O)N4CCOCC4)CC3)cc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCF)CC2)C1;28.0
CHEMBL263664;Mus musculus;NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1;8.5
CHEMBL263540;Rattus norvegicus;COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)cc1;12.0
CHEMBL263510;Mus musculus;Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4csc5ccccc45)c3)cc12;4.2
CHEMBL263475;Rattus norvegicus;O=C(c1ccc(Br)nc1NS(=O)(=O)c1cccc2nccnc12)N1CCCCC1;50.0
CHEMBL263101;Rattus norvegicus;Cc1nc2ncccc2cc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1;30.0
CHEMBL262945;Rattus norvegicus;O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2sc(CN3CC[C@@H](O)C3)cc2c1;36.1
CHEMBL262433;Mus musculus;Cc1ccc(F)c(NC(=O)Nc2ccc(-c3nsc4ncnc(N)c34)cc2)c1;48.0
CHEMBL262314;Rattus norvegicus;CNCCCOc1cc(F)c(-c2c(Cl)nc3ncnn3c2N[C@@H](C)C(F)(F)F)c(F)c1.Cl;61.0
CHEMBL261682;Rattus norvegicus;O=C(c1ccc(Br)cc1NS(=O)(=O)c1cccc2nccnc12)N1CCCCC1;50.0
CHEMBL261592;Rattus norvegicus;Cc1cc2cc(Nc3ncnn4cc(-c5nnc(C)o5)c(C(C)C)c34)cnc2[nH]1;68.0
CHEMBL261386;Rattus norvegicus;O=c1[nH]ccc2c3[nH]c(-c4ccccc4Cl)nc3c3ccc(F)cc3c12;100.0
CHEMBL26114;Rattus norvegicus;CCOc1ccc(-n2c(C)c3c(C)nnc(C)c3c2C)cc1;81.0
CHEMBL260674;Rattus norvegicus;O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3ccccc3F)C2=O)c2cc(Cl)ccc21;40.0
CHEMBL260672;Rattus norvegicus;O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21;32.0
CHEMBL260531;Rattus norvegicus;COCCNC(=O)c1cccc2cc(Oc3ccnc4cc(OC)c(C(N)=O)cc34)ccc12;12.0
CHEMBL260082;Rattus norvegicus;CC(C)NC(=O)c1cc(F)ccc1CNC(=O)c1nc(C(C)(C)C)n(C)c(=O)c1O;44.0
CHEMBL260015;Rattus norvegicus;c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1;21.0
CHEMBL260013;Rattus norvegicus;O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2)c2cc(Cl)ccc21;5.0
CHEMBL259940;Rattus norvegicus;Cc1noc(-c2ccccc2)c1CN1CC2(CC1=O)C(=O)N(CC(=O)O)c1ccc(Cl)cc12;0.2
CHEMBL259922;Mus musculus;Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1;60.0
CHEMBL259771;Rattus norvegicus;CCOC(=O)[C@H](C)NP(=O)(N[C@@H](C)C(=O)OCC)c1ccc(-c2nc(N)sc2CC(C)C)o1;20.0
CHEMBL259769;Rattus norvegicus;CCc1cccc(CC)c1-c1cc(OC)c2c(n1)CCCC2N(CC)c1cccc2ccccc12;59.0
CHEMBL259628;Rattus norvegicus;N#Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1;24.0
CHEMBL259247;Rattus norvegicus;Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1;73.0
CHEMBL259114;Rattus norvegicus;CCCCn1c(=O)c2cccnc2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;80.0
CHEMBL259084;Rattus norvegicus;O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1;100.0
CHEMBL259060;Rattus norvegicus;COC(=O)c1c(-c2ccccc2)c2cc(Br)ccc2c(=O)n1Cc1ccc(S(C)(=O)=O)cc1;14.0
CHEMBL25892;Rattus norvegicus;CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)C)o1;51.0
CHEMBL258734;Rattus norvegicus;CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O;20.0
CHEMBL258694;Mus musculus;Cc1nnc(-c2cn3ncnc(Nc4cnc5[nH]ccc5c4)c3c2C(C)C)o1;29.0
CHEMBL258682;Rattus norvegicus;Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2S(C)(=O)=O)c(O)c1=O;17.0
CHEMBL258681;Rattus norvegicus;Cn1c(C(C)(C)C)nc(C(=O)NCc2ccc(F)cc2C(N)=O)c(O)c1=O;23.0
CHEMBL258618;Rattus norvegicus;CCC(=O)c1c(-c2ccccc2)c2cc(Cl)ccc2c(=O)n1Cc1cc(C(=O)NC2CC2)n(C)n1;15.0
CHEMBL258326;Rattus norvegicus;Cc1noc(-c2c(F)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)n1;32.0
CHEMBL258324;Rattus norvegicus;C[C@@H](NC(=O)[C@@](C)(O)C(F)(F)F)c1ncc(-c2cc(Cl)cc(F)c2-c2nnn(C)n2)cc1F;53.0
CHEMBL258282;Rattus norvegicus;CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1;23.0
CHEMBL258260;Rattus norvegicus;CO[C@@H]1CN(C[C@@H]2Cc3ccc(NC(=O)C(C)C)cc3C2)CC[C@H]1n1c(C)nc2cc(C)ccc21;61.0
CHEMBL258251;Rattus norvegicus;N#CCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1;7.0
CHEMBL258202;Rattus norvegicus;CC[C@@H](C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1;75.0
CHEMBL258144;Rattus norvegicus;c1cnc2[nH]c(C[C@H]3CCCN3)cc2c1;11.3
CHEMBL258137;Rattus norvegicus;COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1CCC[C@@H]1C3;66.0
CHEMBL258134;Rattus norvegicus;Cn1ncc(-c2ccc(F)cc2)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)c1=O;0.0
CHEMBL258131;Rattus norvegicus;CNC(=O)C(N)c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1;27.0
CHEMBL258070;Rattus norvegicus;Cn1cc(-c2ccccc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O;40.0
CHEMBL258056;Rattus norvegicus;OC1CCc2c(Cl)ccc(Nc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)c2C1;34.0
CHEMBL258015;Rattus norvegicus;CO/N=C(\C)c1ccc2c(c1)c1c3c(c4c(c1n2CC(C)C)CCc1nn(C)cc1-4)C(=O)NC3;66.0
CHEMBL257991;Rattus norvegicus;O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1;25.0
CHEMBL257946;Rattus norvegicus;Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6onc(C)c6cc5CC4)n3C)cccc2n1;22.0
CHEMBL257940;Rattus norvegicus;CC(=O)N1CCC(N(C)C(=O)N[C@H]2CC[C@H](c3cc(F)cc(F)c3)CC2)CC1;100.0
CHEMBL257920;Rattus norvegicus;O=C(O)c1ccc(OCCc2c(CCNS(=O)(=O)c3ccccc3Cl)n(C(c3ccccc3)c3ccccc3)c3ccc(Cl)cc23)cc1;39.0
CHEMBL257834;Mus musculus;CC(C)(C)CN1CCC(NC(=O)c2csc(NC(=O)c3ccc4cc5n(c4c3)C3(CCC3)CNC5=O)n2)CC1;100.0
CHEMBL257815;Rattus norvegicus;CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1;15.0
CHEMBL257767;Rattus norvegicus;N#CCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1;12.0
CHEMBL257759;Rattus norvegicus;CC[C@H](NC(C)=O)c1cc(Cl)ccc1C1CCN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(OC)cc2F)CC1;3.8
CHEMBL257741;Rattus norvegicus;C/C(=C\S(=O)(=O)NC1CCN(c2ccc(-n3ccnc3CN(C)C)cc2F)C1=O)c1ccc(Cl)s1;16.0
CHEMBL257731;Rattus norvegicus;Cn1cc(-c2ccsc2)cc(NC(=O)N2CCC(n3c(=O)[nH]c4ncccc43)CC2)c1=O;47.0
CHEMBL257729;Rattus norvegicus;Cc1noc(-c2c(Cl)cc(Cl)cc2-c2cnc([C@@H](C)NC(=O)[C@@](C)(O)C(F)(F)F)c(F)c2)n1;21.0
CHEMBL25770;Rattus norvegicus;Cc1noc(C)c1S(=O)(=O)N[C@@H](CCC(=O)N1CCC2(CC1)CCN(c1ccncc1)CC2)C(=O)O;7.3
CHEMBL257600;Mus musculus;Cn1cc(C#N)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12;10.0
CHEMBL257557;Rattus norvegicus;COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC;11.0
CHEMBL257543;Rattus norvegicus;N#Cc1ccc(NCC(F)(F)c2ccccn2)c(F)c1CC(=O)NCCONC(=N)N;2.0
CHEMBL257478;Rattus norvegicus;Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1;34.0
CHEMBL257411;Rattus norvegicus;C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1;50.0
CHEMBL257280;Rattus norvegicus;CO[C@@H]1CN(C[C@H]2Cc3ccc(C#N)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21;47.0
CHEMBL257252;Rattus norvegicus;O=C(Nc1cc(-c2cccc(F)c2F)cn(CC(F)(F)F)c1=O)N1CCC(n2c(=O)[nH]c3ncccc32)CC1;34.0
CHEMBL257204;Rattus norvegicus;CC(C)NC[C@]12Cc3cnn(-c4ccc(F)cc4)c3C=C1CCN(S(=O)(=O)c1ccc(C(C)(C)C)cc1)C2;5.0
CHEMBL257023;Rattus norvegicus;CC(c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(F)=C1CCCC1.O=C(O)C(F)(F)F;62.0
CHEMBL257006;Rattus norvegicus;C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(N)nc12;5.0
CHEMBL257000;Rattus norvegicus;CC(=O)N1CCc2c(nc(C)n2[C@H]2C[C@@H]3CC[C@H](C2)N3CCCN(C(=O)Nc2ccc(C(F)(F)F)cc2)c2ccccc2)C1;52.0
CHEMBL256941;Rattus norvegicus;Cc1cccc(S(=O)(=O)Nc2ccc(C)n(CC(=O)NCCONC(=N)N)c2=O)c1;6.0
CHEMBL256937;Rattus norvegicus;COCCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1;30.0
CHEMBL256907;Rattus norvegicus;Cc1nnc(C(C)C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1;6.0
CHEMBL256893;Rattus norvegicus;CN1CCN(Cc2ccc(Nc3ncc4c(=O)c(C(N)=O)cn(-c5ccc6c(c5)CCC6)c4n3)cc2)CC1;4.0
